solv_i_id,molefrac_i,ln_gamma_i
solvent_193 / solvent_787,1.00 / 0.00,0.000000000 / -0.185720040
solvent_62 / solvent_77,1.00 / 0.00,0.000000000 / 0.952737100
solvent_131 / solvent_316,1.00 / 0.00,0.000000000 / -0.070153770
solvent_547 / solvent_703,1.00 / 0.00,0.000000000 / -0.117046870
solvent_45 / solvent_56,1.00 / 0.00,0.000000000 / -0.038606240
solvent_53 / solvent_631,1.00 / 0.00,0.000000000 / -0.652770670
solvent_88 / solvent_252,1.00 / 0.00,0.000000000 / 0.928573220
solvent_590 / solvent_648,1.00 / 0.00,0.000000000 / -0.956870630
solvent_122 / solvent_780,1.00 / 0.00,0.000000000 / 2.333671320
solvent_258 / solvent_566,1.00 / 0.00,0.000000000 / -1.182857790
solvent_81 / solvent_139,1.00 / 0.00,0.000000000 / 1.076512920
solvent_112 / solvent_120,1.00 / 0.00,0.000000000 / 0.254593130
solvent_476 / solvent_769,1.00 / 0.00,0.000000000 / 1.600205830
solvent_170 / solvent_585,1.00 / 0.00,0.000000000 / -0.077652740
solvent_45 / solvent_811,1.00 / 0.00,0.000000000 / -0.322301030
solvent_373 / solvent_642,1.00 / 0.00,0.000000000 / 0.136397260
solvent_254 / solvent_669,1.00 / 0.00,0.000000000 / -0.030263990
solvent_756 / solvent_777,1.00 / 0.00,0.000000000 / 0.533916450
solvent_242 / solvent_301,1.00 / 0.00,0.000000000 / 1.252130220
solvent_218 / solvent_296,1.00 / 0.00,0.000000000 / 1.229389900
solvent_539 / solvent_675,1.00 / 0.00,0.000000000 / 12.068196840
solvent_235 / solvent_247,1.00 / 0.00,0.000000000 / -1.034348270
solvent_82 / solvent_544,1.00 / 0.00,0.000000000 / -0.527452530
solvent_226 / solvent_617,1.00 / 0.00,0.000000000 / 0.544244380
solvent_517 / solvent_615,1.00 / 0.00,0.000000000 / -0.644192870
solvent_264 / solvent_544,1.00 / 0.00,0.000000000 / -1.349609740
solvent_182 / solvent_312,1.00 / 0.00,0.000000000 / -0.669457870
solvent_120 / solvent_230,1.00 / 0.00,0.000000000 / -0.171193370
solvent_598 / solvent_643,1.00 / 0.00,0.000000000 / -0.210615810
solvent_267 / solvent_760,1.00 / 0.00,0.000000000 / 1.048868790
solvent_111 / solvent_533,1.00 / 0.00,0.000000000 / -1.339247830
solvent_106 / solvent_619,1.00 / 0.00,0.000000000 / 3.934594330
solvent_155 / solvent_353,1.00 / 0.00,0.000000000 / -0.139248230
solvent_402 / solvent_495,1.00 / 0.00,0.000000000 / 0.470650060
solvent_220 / solvent_591,1.00 / 0.00,0.000000000 / -0.839786360
solvent_442 / solvent_558,1.00 / 0.00,0.000000000 / 2.036146260
solvent_763 / solvent_800,1.00 / 0.00,0.000000000 / -6.367775500
solvent_265 / solvent_413,1.00 / 0.00,0.000000000 / 2.707499230
solvent_25 / solvent_686,1.00 / 0.00,0.000000000 / -0.166735910
solvent_13 / solvent_188,1.00 / 0.00,0.000000000 / -0.761991040
solvent_373 / solvent_716,1.00 / 0.00,0.000000000 / 0.207685930
solvent_462 / solvent_651,1.00 / 0.00,0.000000000 / 0.269724380
solvent_143 / solvent_287,1.00 / 0.00,0.000000000 / -2.112889670
solvent_175 / solvent_200,1.00 / 0.00,0.000000000 / 0.223126490
solvent_197 / solvent_795,1.00 / 0.00,0.000000000 / 0.392537330
solvent_195 / solvent_774,1.00 / 0.00,0.000000000 / 5.649028040
solvent_237 / solvent_836,1.00 / 0.00,0.000000000 / 0.061947370
solvent_419 / solvent_428,1.00 / 0.00,0.000000000 / -0.927798430
solvent_206 / solvent_430,1.00 / 0.00,0.000000000 / -0.255043550
solvent_5 / solvent_767,1.00 / 0.00,0.000000000 / -0.594901630
solvent_269 / solvent_793,1.00 / 0.00,0.000000000 / 1.288388530
solvent_464 / solvent_698,1.00 / 0.00,0.000000000 / 0.893904830
solvent_315 / solvent_800,1.00 / 0.00,0.000000000 / 1.507554480
solvent_598 / solvent_635,1.00 / 0.00,0.000000000 / -1.251019740
solvent_635 / solvent_700,1.00 / 0.00,0.000000000 / 2.827482150
solvent_234 / solvent_844,1.00 / 0.00,0.000000000 / 0.224835500
solvent_734 / solvent_741,1.00 / 0.00,0.000000000 / 0.780768990
solvent_698 / solvent_815,1.00 / 0.00,0.000000000 / 3.604719060
solvent_187 / solvent_457,1.00 / 0.00,0.000000000 / 2.256420520
solvent_471 / solvent_749,1.00 / 0.00,0.000000000 / -0.076045170
solvent_630 / solvent_761,1.00 / 0.00,0.000000000 / 0.292830140
solvent_233 / solvent_572,1.00 / 0.00,0.000000000 / -1.816596040
solvent_69 / solvent_696,1.00 / 0.00,0.000000000 / 0.017723860
solvent_331 / solvent_607,1.00 / 0.00,0.000000000 / -1.763615060
solvent_566 / solvent_602,1.00 / 0.00,0.000000000 / -0.003330440
solvent_534 / solvent_714,1.00 / 0.00,0.000000000 / -0.797715190
solvent_422 / solvent_551,1.00 / 0.00,0.000000000 / 2.244347260
solvent_124 / solvent_649,1.00 / 0.00,0.000000000 / -0.343601890
solvent_292 / solvent_769,1.00 / 0.00,0.000000000 / 1.992172520
solvent_225 / solvent_559,1.00 / 0.00,0.000000000 / 0.143209090
solvent_212 / solvent_372,1.00 / 0.00,0.000000000 / 5.857423250
solvent_110 / solvent_676,1.00 / 0.00,0.000000000 / -0.013050590
solvent_193 / solvent_783,1.00 / 0.00,0.000000000 / -0.009413850
solvent_55 / solvent_246,1.00 / 0.00,0.000000000 / -0.027513550
solvent_799 / solvent_837,1.00 / 0.00,0.000000000 / -0.806355880
solvent_47 / solvent_460,1.00 / 0.00,0.000000000 / 0.630196440
solvent_427 / solvent_780,1.00 / 0.00,0.000000000 / -2.064202420
solvent_260 / solvent_773,1.00 / 0.00,0.000000000 / 0.132044290
solvent_55 / solvent_471,1.00 / 0.00,0.000000000 / 0.034778000
solvent_524 / solvent_820,1.00 / 0.00,0.000000000 / 6.398482860
solvent_36 / solvent_677,1.00 / 0.00,0.000000000 / 3.573548590
solvent_727 / solvent_748,1.00 / 0.00,0.000000000 / -0.069529460
solvent_47 / solvent_793,1.00 / 0.00,0.000000000 / 2.575070600
solvent_589 / solvent_734,1.00 / 0.00,0.000000000 / -0.087070710
solvent_353 / solvent_498,1.00 / 0.00,0.000000000 / 0.412031580
solvent_222 / solvent_414,1.00 / 0.00,0.000000000 / -0.032560270
solvent_25 / solvent_506,1.00 / 0.00,0.000000000 / -0.666091710
solvent_227 / solvent_441,1.00 / 0.00,0.000000000 / 5.985057730
solvent_338 / solvent_835,1.00 / 0.00,0.000000000 / 0.869607630
solvent_265 / solvent_612,1.00 / 0.00,0.000000000 / -0.179967320
solvent_170 / solvent_667,1.00 / 0.00,0.000000000 / 0.411676350
solvent_5 / solvent_111,1.00 / 0.00,0.000000000 / -0.423349270
solvent_646 / solvent_771,1.00 / 0.00,0.000000000 / -0.081895750
solvent_67 / solvent_407,1.00 / 0.00,0.000000000 / 1.011876070
solvent_200 / solvent_234,1.00 / 0.00,0.000000000 / 3.211673800
solvent_91 / solvent_513,1.00 / 0.00,0.000000000 / 0.058624290
solvent_333 / solvent_819,1.00 / 0.00,0.000000000 / 0.102073190
solvent_90 / solvent_550,1.00 / 0.00,0.000000000 / 0.400995560
solvent_563 / solvent_609,1.00 / 0.00,0.000000000 / -0.103015930
solvent_124 / solvent_728,1.00 / 0.00,0.000000000 / 0.112416050
solvent_111 / solvent_172,1.00 / 0.00,0.000000000 / 0.122727550
solvent_319 / solvent_767,1.00 / 0.00,0.000000000 / -0.836614290
solvent_413 / solvent_698,1.00 / 0.00,0.000000000 / 1.506485040
solvent_190 / solvent_761,1.00 / 0.00,0.000000000 / 1.683945630
solvent_421 / solvent_500,1.00 / 0.00,0.000000000 / -0.110142750
solvent_539 / solvent_599,1.00 / 0.00,0.000000000 / 1.124743510
solvent_465 / solvent_670,1.00 / 0.00,0.000000000 / -0.024970700
solvent_559 / solvent_734,1.00 / 0.00,0.000000000 / 0.128948500
solvent_541 / solvent_814,1.00 / 0.00,0.000000000 / -0.928502980
solvent_66 / solvent_132,1.00 / 0.00,0.000000000 / -1.394830140
solvent_367 / solvent_478,1.00 / 0.00,0.000000000 / 1.516577980
solvent_638 / solvent_796,1.00 / 0.00,0.000000000 / -0.396083770
solvent_362 / solvent_648,1.00 / 0.00,0.000000000 / 1.278358940
solvent_22 / solvent_524,1.00 / 0.00,0.000000000 / 5.489243400
solvent_271 / solvent_439,1.00 / 0.00,0.000000000 / 0.816763420
solvent_100 / solvent_762,1.00 / 0.00,0.000000000 / 1.444291240
solvent_206 / solvent_790,1.00 / 0.00,0.000000000 / 0.013945970
solvent_15 / solvent_575,1.00 / 0.00,0.000000000 / 0.061706070
solvent_599 / solvent_607,1.00 / 0.00,0.000000000 / 1.777233650
solvent_251 / solvent_614,1.00 / 0.00,0.000000000 / 0.244988110
solvent_566 / solvent_842,1.00 / 0.00,0.000000000 / 1.434830870
solvent_186 / solvent_762,1.00 / 0.00,0.000000000 / 0.371476270
solvent_192 / solvent_218,1.00 / 0.00,0.000000000 / 1.873686830
solvent_114 / solvent_825,1.00 / 0.00,0.000000000 / 0.511907380
solvent_329 / solvent_454,1.00 / 0.00,0.000000000 / 2.261142430
solvent_99 / solvent_298,1.00 / 0.00,0.000000000 / -0.395211880
solvent_238 / solvent_710,1.00 / 0.00,0.000000000 / -1.892027720
solvent_57 / solvent_779,1.00 / 0.00,0.000000000 / -0.078352470
solvent_443 / solvent_609,1.00 / 0.00,0.000000000 / 0.540902310
solvent_45 / solvent_542,1.00 / 0.00,0.000000000 / 2.779354000
solvent_779 / solvent_814,1.00 / 0.00,0.000000000 / -0.093964640
solvent_232 / solvent_740,1.00 / 0.00,0.000000000 / 1.536839990
solvent_365 / solvent_744,1.00 / 0.00,0.000000000 / 0.931521110
solvent_92 / solvent_783,1.00 / 0.00,0.000000000 / 1.365029740
solvent_473 / solvent_816,1.00 / 0.00,0.000000000 / 0.175070580
solvent_93 / solvent_399,1.00 / 0.00,0.000000000 / 0.902392690
solvent_158 / solvent_399,1.00 / 0.00,0.000000000 / -0.141485180
solvent_167 / solvent_837,1.00 / 0.00,0.000000000 / 1.530371990
solvent_233 / solvent_464,1.00 / 0.00,0.000000000 / 0.048417390
solvent_721 / solvent_827,1.00 / 0.00,0.000000000 / 1.143434380
solvent_176 / solvent_692,1.00 / 0.00,0.000000000 / 0.325651950
solvent_245 / solvent_297,1.00 / 0.00,0.000000000 / -0.409998510
solvent_478 / solvent_641,1.00 / 0.00,0.000000000 / -2.965714670
solvent_110 / solvent_351,1.00 / 0.00,0.000000000 / 0.431888670
solvent_236 / solvent_611,1.00 / 0.00,0.000000000 / -0.143670530
solvent_258 / solvent_732,1.00 / 0.00,0.000000000 / -1.003917520
solvent_350 / solvent_635,1.00 / 0.00,0.000000000 / 5.245561910
solvent_510 / solvent_741,1.00 / 0.00,0.000000000 / 1.774327800
solvent_301 / solvent_575,1.00 / 0.00,0.000000000 / 0.309946320
solvent_299 / solvent_530,1.00 / 0.00,0.000000000 / 2.922900210
solvent_545 / solvent_629,1.00 / 0.00,0.000000000 / -0.136381160
solvent_255 / solvent_843,1.00 / 0.00,0.000000000 / 20.933296700
solvent_86 / solvent_403,1.00 / 0.00,0.000000000 / 1.347017430
solvent_231 / solvent_607,1.00 / 0.00,0.000000000 / -0.046486870
solvent_2 / solvent_455,1.00 / 0.00,0.000000000 / 0.545324240
solvent_496 / solvent_600,1.00 / 0.00,0.000000000 / -0.826729860
solvent_474 / solvent_712,1.00 / 0.00,0.000000000 / 0.216078380
solvent_456 / solvent_723,1.00 / 0.00,0.000000000 / 0.307180360
solvent_127 / solvent_557,1.00 / 0.00,0.000000000 / 0.006769780
solvent_173 / solvent_351,1.00 / 0.00,0.000000000 / 0.053895210
solvent_313 / solvent_595,1.00 / 0.00,0.000000000 / -0.010831310
solvent_15 / solvent_249,1.00 / 0.00,0.000000000 / 0.552164000
solvent_61 / solvent_568,1.00 / 0.00,0.000000000 / -0.178967880
solvent_261 / solvent_614,1.00 / 0.00,0.000000000 / 0.630773200
solvent_86 / solvent_253,1.00 / 0.00,0.000000000 / -0.134916870
solvent_603 / solvent_772,1.00 / 0.00,0.000000000 / 0.610991110
solvent_160 / solvent_394,1.00 / 0.00,0.000000000 / -4.051733850
solvent_233 / solvent_822,1.00 / 0.00,0.000000000 / 0.046711290
solvent_15 / solvent_430,1.00 / 0.00,0.000000000 / -0.299670250
solvent_25 / solvent_387,1.00 / 0.00,0.000000000 / 0.138560160
solvent_161 / solvent_553,1.00 / 0.00,0.000000000 / 1.213444070
solvent_343 / solvent_629,1.00 / 0.00,0.000000000 / 1.515888580
solvent_262 / solvent_783,1.00 / 0.00,0.000000000 / -0.547535320
solvent_69 / solvent_795,1.00 / 0.00,0.000000000 / 0.432853440
solvent_379 / solvent_635,1.00 / 0.00,0.000000000 / -0.989659290
solvent_20 / solvent_647,1.00 / 0.00,0.000000000 / 0.123437290
solvent_70 / solvent_504,1.00 / 0.00,0.000000000 / -0.113954370
solvent_110 / solvent_602,1.00 / 0.00,0.000000000 / -0.342586630
solvent_398 / solvent_839,1.00 / 0.00,0.000000000 / 0.216801020
solvent_1 / solvent_441,1.00 / 0.00,0.000000000 / 0.552738550
solvent_515 / solvent_554,1.00 / 0.00,0.000000000 / 4.155449170
solvent_360 / solvent_590,1.00 / 0.00,0.000000000 / -0.376826830
solvent_303 / solvent_367,1.00 / 0.00,0.000000000 / -0.245567950
solvent_545 / solvent_717,1.00 / 0.00,0.000000000 / 0.038807390
solvent_158 / solvent_234,1.00 / 0.00,0.000000000 / 3.302498650
solvent_240 / solvent_760,1.00 / 0.00,0.000000000 / 1.211864680
solvent_81 / solvent_544,1.00 / 0.00,0.000000000 / 1.081901870
solvent_140 / solvent_575,1.00 / 0.00,0.000000000 / 0.224089960
solvent_616 / solvent_818,1.00 / 0.00,0.000000000 / 0.466314230
solvent_184 / solvent_454,1.00 / 0.00,0.000000000 / 0.095310010
solvent_554 / solvent_752,1.00 / 0.00,0.000000000 / 0.805458400
solvent_246 / solvent_351,1.00 / 0.00,0.000000000 / -0.322339430
solvent_380 / solvent_508,1.00 / 0.00,0.000000000 / 0.188524370
solvent_582 / solvent_748,1.00 / 0.00,0.000000000 / 0.082090630
solvent_287 / solvent_821,1.00 / 0.00,0.000000000 / 0.499666630
solvent_300 / solvent_461,1.00 / 0.00,0.000000000 / 0.271321410
solvent_695 / solvent_774,1.00 / 0.00,0.000000000 / 1.221621080
solvent_311 / solvent_525,1.00 / 0.00,0.000000000 / -0.407789470
solvent_210 / solvent_660,1.00 / 0.00,0.000000000 / -0.614914770
solvent_111 / solvent_368,1.00 / 0.00,0.000000000 / 0.030708270
solvent_27 / solvent_53,1.00 / 0.00,0.000000000 / 0.559330870
solvent_217 / solvent_672,1.00 / 0.00,0.000000000 / 1.890971630
solvent_347 / solvent_677,1.00 / 0.00,0.000000000 / -0.019464790
solvent_167 / solvent_182,1.00 / 0.00,0.000000000 / -0.393328200
solvent_391 / solvent_835,1.00 / 0.00,0.000000000 / 0.413730990
solvent_239 / solvent_609,1.00 / 0.00,0.000000000 / -0.688081440
solvent_107 / solvent_429,1.00 / 0.00,0.000000000 / -0.075108900
solvent_25 / solvent_440,1.00 / 0.00,0.000000000 / -0.329153080
solvent_166 / solvent_427,1.00 / 0.00,0.000000000 / -0.444381220
solvent_468 / solvent_751,1.00 / 0.00,0.000000000 / -1.047477270
solvent_298 / solvent_380,1.00 / 0.00,0.000000000 / 0.901487980
solvent_67 / solvent_237,1.00 / 0.00,0.000000000 / 0.533828530
solvent_71 / solvent_844,1.00 / 0.00,0.000000000 / 7.094849370
solvent_174 / solvent_598,1.00 / 0.00,0.000000000 / 0.548698390
solvent_651 / solvent_677,1.00 / 0.00,0.000000000 / 0.646912130
solvent_115 / solvent_564,1.00 / 0.00,0.000000000 / -0.324506720
solvent_24 / solvent_675,1.00 / 0.00,0.000000000 / 3.093615240
solvent_194 / solvent_407,1.00 / 0.00,0.000000000 / 1.741842980
solvent_12 / solvent_447,1.00 / 0.00,0.000000000 / 3.538527290
solvent_214 / solvent_378,1.00 / 0.00,0.000000000 / -0.390818940
solvent_293 / solvent_648,1.00 / 0.00,0.000000000 / 0.982070200
solvent_84 / solvent_361,1.00 / 0.00,0.000000000 / -0.073459170
solvent_144 / solvent_800,1.00 / 0.00,0.000000000 / -4.579720160
solvent_728 / solvent_811,1.00 / 0.00,0.000000000 / 0.751353790
solvent_45 / solvent_342,1.00 / 0.00,0.000000000 / -0.659021370
solvent_165 / solvent_740,1.00 / 0.00,0.000000000 / -0.153565160
solvent_304 / solvent_347,1.00 / 0.00,0.000000000 / 0.292127620
solvent_475 / solvent_544,1.00 / 0.00,0.000000000 / -2.308571720
solvent_731 / solvent_843,1.00 / 0.00,0.000000000 / 6.080238580
solvent_107 / solvent_234,1.00 / 0.00,0.000000000 / 3.979725880
solvent_641 / solvent_726,1.00 / 0.00,0.000000000 / 0.330862420
solvent_190 / solvent_319,1.00 / 0.00,0.000000000 / 0.152270820
solvent_463 / solvent_554,1.00 / 0.00,0.000000000 / 0.445629460
solvent_638 / solvent_725,1.00 / 0.00,0.000000000 / 0.417453230
solvent_418 / solvent_553,1.00 / 0.00,0.000000000 / 0.482228660
solvent_338 / solvent_603,1.00 / 0.00,0.000000000 / -0.184899690
solvent_21 / solvent_243,1.00 / 0.00,0.000000000 / 1.049155180
solvent_332 / solvent_582,1.00 / 0.00,0.000000000 / 0.539027480
solvent_574 / solvent_767,1.00 / 0.00,0.000000000 / 0.055643660
solvent_203 / solvent_358,1.00 / 0.00,0.000000000 / -0.048519590
solvent_335 / solvent_589,1.00 / 0.00,0.000000000 / -0.099703230
solvent_2 / solvent_323,1.00 / 0.00,0.000000000 / 0.797840150
solvent_57 / solvent_126,1.00 / 0.00,0.000000000 / 0.084795060
solvent_599 / solvent_648,1.00 / 0.00,0.000000000 / 3.851843760
solvent_14 / solvent_246,1.00 / 0.00,0.000000000 / 0.683035950
solvent_110 / solvent_384,1.00 / 0.00,0.000000000 / -0.860183710
solvent_242 / solvent_417,1.00 / 0.00,0.000000000 / 0.033601840
solvent_368 / solvent_590,1.00 / 0.00,0.000000000 / -0.033502800
solvent_597 / solvent_687,1.00 / 0.00,0.000000000 / 2.342980620
solvent_72 / solvent_749,1.00 / 0.00,0.000000000 / 3.147274110
solvent_524 / solvent_570,1.00 / 0.00,0.000000000 / 14.367691970
solvent_39 / solvent_373,1.00 / 0.00,0.000000000 / 1.930362140
solvent_39 / solvent_728,1.00 / 0.00,0.000000000 / 1.366110130
solvent_159 / solvent_181,1.00 / 0.00,0.000000000 / -0.323348340
solvent_496 / solvent_511,1.00 / 0.00,0.000000000 / -0.188515790
solvent_14 / solvent_440,1.00 / 0.00,0.000000000 / 0.225321130
solvent_376 / solvent_587,1.00 / 0.00,0.000000000 / 0.815904340
solvent_114 / solvent_787,1.00 / 0.00,0.000000000 / 1.703643500
solvent_173 / solvent_316,1.00 / 0.00,0.000000000 / 0.086870380
solvent_11 / solvent_685,1.00 / 0.00,0.000000000 / 0.260377080
solvent_23 / solvent_36,1.00 / 0.00,0.000000000 / -1.324855980
solvent_474 / solvent_566,1.00 / 0.00,0.000000000 / -0.072630400
solvent_220 / solvent_808,1.00 / 0.00,0.000000000 / -2.230405470
solvent_77 / solvent_758,1.00 / 0.00,0.000000000 / 0.666927440
solvent_594 / solvent_742,1.00 / 0.00,0.000000000 / 0.109363890
solvent_9 / solvent_535,1.00 / 0.00,0.000000000 / 1.005716010
solvent_341 / solvent_789,1.00 / 0.00,0.000000000 / 0.208180310
solvent_507 / solvent_515,1.00 / 0.00,0.000000000 / 2.435599920
solvent_460 / solvent_675,1.00 / 0.00,0.000000000 / 0.152383430
solvent_422 / solvent_478,1.00 / 0.00,0.000000000 / 2.517632430
solvent_525 / solvent_601,1.00 / 0.00,0.000000000 / -0.145196190
solvent_151 / solvent_311,1.00 / 0.00,0.000000000 / 1.411301790
solvent_457 / solvent_762,1.00 / 0.00,0.000000000 / 1.149558650
solvent_397 / solvent_585,1.00 / 0.00,0.000000000 / 0.195634960
solvent_137 / solvent_553,1.00 / 0.00,0.000000000 / 0.178834660
solvent_166 / solvent_319,1.00 / 0.00,0.000000000 / -0.346283540
solvent_25 / solvent_809,1.00 / 0.00,0.000000000 / -2.676678510
solvent_268 / solvent_361,1.00 / 0.00,0.000000000 / -0.046490610
solvent_221 / solvent_362,1.00 / 0.00,0.000000000 / 2.580540790
solvent_121 / solvent_514,1.00 / 0.00,0.000000000 / -0.447468650
solvent_27 / solvent_716,1.00 / 0.00,0.000000000 / -0.006203590
solvent_85 / solvent_376,1.00 / 0.00,0.000000000 / -0.027791610
solvent_77 / solvent_313,1.00 / 0.00,0.000000000 / 2.076624730
solvent_593 / solvent_780,1.00 / 0.00,0.000000000 / 3.536847200
solvent_551 / solvent_727,1.00 / 0.00,0.000000000 / 0.563881870
solvent_567 / solvent_601,1.00 / 0.00,0.000000000 / -0.107433370
solvent_415 / solvent_585,1.00 / 0.00,0.000000000 / -0.012390340
solvent_12 / solvent_590,1.00 / 0.00,0.000000000 / -0.030339090
solvent_92 / solvent_476,1.00 / 0.00,0.000000000 / 1.219479990
solvent_120 / solvent_556,1.00 / 0.00,0.000000000 / -0.820054460
solvent_260 / solvent_357,1.00 / 0.00,0.000000000 / 0.286149700
solvent_525 / solvent_762,1.00 / 0.00,0.000000000 / 0.123570440
solvent_112 / solvent_535,1.00 / 0.00,0.000000000 / 1.303584150
solvent_289 / solvent_380,1.00 / 0.00,0.000000000 / 0.668528410
solvent_262 / solvent_827,1.00 / 0.00,0.000000000 / -0.046150290
solvent_10 / solvent_752,1.00 / 0.00,0.000000000 / 1.672079480
solvent_183 / solvent_306,1.00 / 0.00,0.000000000 / 2.011892820
solvent_86 / solvent_125,1.00 / 0.00,0.000000000 / 0.174441830
solvent_36 / solvent_648,1.00 / 0.00,0.000000000 / 0.312932040
solvent_71 / solvent_107,1.00 / 0.00,0.000000000 / 0.130612060
solvent_489 / solvent_742,1.00 / 0.00,0.000000000 / -0.090086860
solvent_462 / solvent_702,1.00 / 0.00,0.000000000 / -0.263970400
solvent_66 / solvent_424,1.00 / 0.00,0.000000000 / 1.781463480
solvent_600 / solvent_723,1.00 / 0.00,0.000000000 / -0.254561270
solvent_470 / solvent_588,1.00 / 0.00,0.000000000 / 0.399543050
solvent_552 / solvent_692,1.00 / 0.00,0.000000000 / -0.261353920
solvent_49 / solvent_220,1.00 / 0.00,0.000000000 / -0.225931440
solvent_468 / solvent_749,1.00 / 0.00,0.000000000 / 2.209476340
solvent_202 / solvent_265,1.00 / 0.00,0.000000000 / -0.058915640
solvent_689 / solvent_825,1.00 / 0.00,0.000000000 / -0.014172550
solvent_269 / solvent_423,1.00 / 0.00,0.000000000 / 2.505494930
solvent_46 / solvent_201,1.00 / 0.00,0.000000000 / 0.066242940
solvent_338 / solvent_358,1.00 / 0.00,0.000000000 / 0.688571590
solvent_18 / solvent_501,1.00 / 0.00,0.000000000 / 0.518508040
solvent_344 / solvent_563,1.00 / 0.00,0.000000000 / -0.105886070
solvent_189 / solvent_621,1.00 / 0.00,0.000000000 / 0.074214000
solvent_100 / solvent_758,1.00 / 0.00,0.000000000 / -0.549217430
solvent_377 / solvent_579,1.00 / 0.00,0.000000000 / -0.163096780
solvent_634 / solvent_646,1.00 / 0.00,0.000000000 / -0.294948970
solvent_230 / solvent_673,1.00 / 0.00,0.000000000 / 0.688859500
solvent_86 / solvent_580,1.00 / 0.00,0.000000000 / 1.892247430
solvent_313 / solvent_616,1.00 / 0.00,0.000000000 / 0.790943400
solvent_75 / solvent_737,1.00 / 0.00,0.000000000 / 4.149742690
solvent_333 / solvent_542,1.00 / 0.00,0.000000000 / 1.865702300
solvent_606 / solvent_794,1.00 / 0.00,0.000000000 / 0.718939300
solvent_636 / solvent_778,1.00 / 0.00,0.000000000 / -0.582621230
