solv_i_id,molefrac_i,ln_gamma_i
solvent_525 / solvent_554,0.90 / 0.10,0.003230290 / 0.500087610
solvent_151 / solvent_237,0.90 / 0.10,0.008336480 / 0.691560000
solvent_62 / solvent_759,0.90 / 0.10,0.004545850 / 0.777278570
solvent_28 / solvent_150,0.90 / 0.10,0.046766430 / 0.888146020
solvent_22 / solvent_174,0.90 / 0.10,-0.001441840 / -0.178162460
solvent_49 / solvent_317,0.90 / 0.10,0.005061720 / 0.013032930
solvent_178 / solvent_744,0.90 / 0.10,0.010362730 / 0.560881140
solvent_262 / solvent_808,0.90 / 0.10,-0.006764630 / 0.534296420
solvent_67 / solvent_821,0.90 / 0.10,-0.004200450 / -0.171504390
solvent_245 / solvent_642,0.90 / 0.10,-0.012323930 / -0.615565670
solvent_75 / solvent_110,0.90 / 0.10,0.018240200 / 1.143698490
solvent_247 / solvent_428,0.90 / 0.10,-0.005952580 / -0.227239840
solvent_499 / solvent_516,0.90 / 0.10,-0.006813280 / -1.055128280
solvent_343 / solvent_384,0.90 / 0.10,0.024093980 / 0.424972230
solvent_471 / solvent_626,0.90 / 0.10,0.000047600 / 0.008349990
solvent_339 / solvent_839,0.90 / 0.10,0.010757630 / -0.027645410
solvent_457 / solvent_614,0.90 / 0.10,0.004238100 / 0.450282610
solvent_174 / solvent_833,0.90 / 0.10,0.004086290 / 0.386234690
solvent_100 / solvent_519,0.90 / 0.10,0.000233920 / 0.094905320
solvent_122 / solvent_450,0.90 / 0.10,0.001773710 / 0.239351260
solvent_12 / solvent_169,0.90 / 0.10,0.000142470 / 0.060846470
solvent_2 / solvent_843,0.90 / 0.10,0.010359020 / 0.322097980
solvent_112 / solvent_787,0.90 / 0.10,-0.012294300 / -1.008464110
solvent_112 / solvent_462,0.90 / 0.10,0.001557480 / 0.119729930
solvent_708 / solvent_745,0.90 / 0.10,0.027754320 / 2.624491800
solvent_368 / solvent_735,0.90 / 0.10,0.021274510 / 0.265034010
solvent_556 / solvent_704,0.90 / 0.10,-0.015425000 / -0.986005050
solvent_113 / solvent_435,0.90 / 0.10,-0.005466840 / -0.493120310
solvent_624 / solvent_693,0.90 / 0.10,0.022462930 / 1.266887180
solvent_230 / solvent_540,0.90 / 0.10,0.000207860 / -0.054614970
solvent_12 / solvent_809,0.90 / 0.10,-0.020672220 / -0.458248600
solvent_412 / solvent_443,0.90 / 0.10,0.013557820 / 0.566508140
solvent_120 / solvent_746,0.90 / 0.10,0.000306320 / -0.339511540
solvent_608 / solvent_818,0.90 / 0.10,0.007448980 / 0.208252730
solvent_294 / solvent_409,0.90 / 0.10,0.002654520 / 0.351039180
solvent_631 / solvent_710,0.90 / 0.10,-0.019367120 / -5.465294080
solvent_489 / solvent_721,0.90 / 0.10,0.044823630 / 2.414496060
solvent_86 / solvent_264,0.90 / 0.10,-0.001743200 / -0.126131150
solvent_431 / solvent_480,0.90 / 0.10,0.000842240 / 0.017499860
solvent_719 / solvent_766,0.90 / 0.10,0.004275950 / 0.258367250
solvent_591 / solvent_788,0.90 / 0.10,-0.023277890 / -5.179376600
solvent_589 / solvent_637,0.90 / 0.10,-0.001392540 / -0.111111280
solvent_108 / solvent_793,0.90 / 0.10,0.047728720 / 0.785552250
solvent_344 / solvent_825,0.90 / 0.10,-0.001386440 / -0.110119490
solvent_23 / solvent_591,0.90 / 0.10,0.025292540 / 1.358054400
solvent_439 / solvent_637,0.90 / 0.10,0.028902370 / 2.119809790
solvent_303 / solvent_383,0.90 / 0.10,-0.071747100 / -1.523934240
solvent_702 / solvent_721,0.90 / 0.10,0.067851900 / 1.937630610
solvent_436 / solvent_452,0.90 / 0.10,-0.000931300 / 0.347518770
solvent_136 / solvent_176,0.90 / 0.10,0.000251430 / 0.040444760
solvent_11 / solvent_614,0.90 / 0.10,0.015472010 / 0.861085500
solvent_131 / solvent_154,0.90 / 0.10,-0.003822850 / -0.084993700
solvent_627 / solvent_726,0.90 / 0.10,-0.002120920 / -0.176029780
solvent_239 / solvent_376,0.90 / 0.10,-0.017453040 / -1.496665400
solvent_154 / solvent_155,0.90 / 0.10,0.000351630 / 0.054547260
solvent_59 / solvent_517,0.90 / 0.10,0.002431840 / 0.436488330
solvent_483 / solvent_756,0.90 / 0.10,0.016086460 / 0.920723460
solvent_383 / solvent_575,0.90 / 0.10,0.002692860 / 0.259150050
solvent_44 / solvent_349,0.90 / 0.10,0.009953050 / 1.215811470
solvent_160 / solvent_496,0.90 / 0.10,0.013609690 / 0.861686440
solvent_560 / solvent_728,0.90 / 0.10,-0.000091500 / -0.008606590
solvent_517 / solvent_744,0.90 / 0.10,-0.023862110 / -0.550423490
solvent_199 / solvent_235,0.90 / 0.10,0.060763910 / 1.421895190
solvent_113 / solvent_734,0.90 / 0.10,-0.001041330 / -0.187167940
solvent_311 / solvent_602,0.90 / 0.10,-0.003459240 / -0.233623800
solvent_423 / solvent_601,0.90 / 0.10,0.014007790 / 1.222314340
solvent_107 / solvent_629,0.90 / 0.10,-0.002398220 / -0.133792700
solvent_349 / solvent_564,0.90 / 0.10,0.008948960 / 0.773861800
solvent_617 / solvent_692,0.90 / 0.10,0.007952370 / 0.275255050
solvent_313 / solvent_381,0.90 / 0.10,0.015653700 / 1.083566980
solvent_342 / solvent_448,0.90 / 0.10,0.000673160 / 0.043552890
solvent_387 / solvent_838,0.90 / 0.10,-0.001884690 / -0.099362360
solvent_248 / solvent_265,0.90 / 0.10,0.004619900 / 0.161174560
solvent_336 / solvent_345,0.90 / 0.10,0.001491190 / 0.246670260
solvent_466 / solvent_748,0.90 / 0.10,-0.003140850 / -0.162939730
solvent_59 / solvent_113,0.90 / 0.10,0.004750350 / 0.290244200
solvent_446 / solvent_747,0.90 / 0.10,0.010437430 / 0.955530950
solvent_70 / solvent_452,0.90 / 0.10,0.001140050 / 0.424481180
solvent_12 / solvent_157,0.90 / 0.10,0.007212250 / 0.782741930
solvent_365 / solvent_601,0.90 / 0.10,-0.002236240 / -0.541434910
solvent_99 / solvent_264,0.90 / 0.10,0.006951720 / 0.674059750
solvent_239 / solvent_272,0.90 / 0.10,0.002284820 / 0.538863440
solvent_329 / solvent_380,0.90 / 0.10,0.016806050 / 1.276218600
solvent_478 / solvent_790,0.90 / 0.10,0.052531340 / 2.624117120
solvent_424 / solvent_753,0.90 / 0.10,0.019611520 / 1.148336510
solvent_247 / solvent_377,0.90 / 0.10,-0.000168650 / 0.047402590
solvent_242 / solvent_793,0.90 / 0.10,0.035842870 / 1.010541470
solvent_158 / solvent_584,0.90 / 0.10,0.000497280 / 0.056424560
solvent_427 / solvent_665,0.90 / 0.10,0.000628780 / 0.051042350
solvent_268 / solvent_838,0.90 / 0.10,-0.000096300 / -0.012705030
solvent_678 / solvent_751,0.90 / 0.10,-0.006958370 / -0.035323140
solvent_227 / solvent_605,0.90 / 0.10,0.003844120 / 0.651387870
solvent_36 / solvent_567,0.90 / 0.10,-0.000201180 / -0.009134880
solvent_229 / solvent_339,0.90 / 0.10,-0.011383970 / -0.850280330
solvent_476 / solvent_500,0.90 / 0.10,0.000031700 / 0.058095570
solvent_607 / solvent_672,0.90 / 0.10,0.009456010 / 0.606297140
solvent_106 / solvent_640,0.90 / 0.10,0.017508940 / 0.948147620
solvent_17 / solvent_322,0.90 / 0.10,-0.002049300 / -0.260284660
solvent_424 / solvent_687,0.90 / 0.10,0.032633770 / 1.838160900
solvent_131 / solvent_656,0.90 / 0.10,0.002673810 / 0.491788020
solvent_239 / solvent_531,0.90 / 0.10,0.024917540 / 2.221154540
solvent_628 / solvent_680,0.90 / 0.10,0.002404300 / 0.143413770
solvent_230 / solvent_606,0.90 / 0.10,-0.005941700 / -0.436820540
solvent_499 / solvent_575,0.90 / 0.10,0.023520040 / 1.689677960
solvent_506 / solvent_547,0.90 / 0.10,0.016092080 / 0.459698790
solvent_121 / solvent_357,0.90 / 0.10,-0.011942170 / -0.953492990
solvent_627 / solvent_630,0.90 / 0.10,-0.005038770 / -0.636429680
solvent_113 / solvent_151,0.90 / 0.10,0.007031090 / 0.862924840
solvent_69 / solvent_821,0.90 / 0.10,-0.000765920 / -0.052266250
solvent_500 / solvent_566,0.90 / 0.10,0.002264490 / 0.167803270
solvent_280 / solvent_435,0.90 / 0.10,-0.012638530 / -0.637262380
solvent_483 / solvent_519,0.90 / 0.10,-0.002979720 / -0.493152950
solvent_406 / solvent_666,0.90 / 0.10,0.024590430 / 1.895265390
solvent_738 / solvent_750,0.90 / 0.10,0.001256520 / 0.093665560
solvent_391 / solvent_787,0.90 / 0.10,0.012171930 / 0.443269990
solvent_141 / solvent_341,0.90 / 0.10,-0.000638830 / -0.070902400
solvent_489 / solvent_586,0.90 / 0.10,-0.002513700 / 0.146639550
solvent_428 / solvent_501,0.90 / 0.10,0.010043080 / 1.160584320
solvent_174 / solvent_534,0.90 / 0.10,-0.016152790 / -0.858927250
solvent_188 / solvent_679,0.90 / 0.10,0.001287380 / -0.031952210
solvent_47 / solvent_552,0.90 / 0.10,0.007394780 / -0.027719230
solvent_451 / solvent_828,0.90 / 0.10,-0.000131730 / -0.008612650
solvent_339 / solvent_519,0.90 / 0.10,-0.003853790 / -0.521628670
solvent_30 / solvent_725,0.90 / 0.10,0.002796140 / 0.048758830
solvent_17 / solvent_74,0.90 / 0.10,0.005264580 / -0.024913950
solvent_151 / solvent_740,0.90 / 0.10,0.051404620 / 1.274999940
solvent_136 / solvent_235,0.90 / 0.10,0.062295800 / 1.488086630
solvent_56 / solvent_642,0.90 / 0.10,-0.004059640 / -0.367543470
solvent_481 / solvent_843,0.90 / 0.10,-0.020773080 / -0.767754710
solvent_144 / solvent_440,0.90 / 0.10,0.003564570 / 0.639319260
solvent_161 / solvent_419,0.90 / 0.10,0.000373550 / 0.078035080
solvent_338 / solvent_701,0.90 / 0.10,0.002093910 / 0.424747890
solvent_343 / solvent_358,0.90 / 0.10,0.015231540 / 0.683488170
solvent_113 / solvent_299,0.90 / 0.10,-0.003107490 / -0.305527010
solvent_402 / solvent_421,0.90 / 0.10,0.005835190 / 0.977134150
solvent_192 / solvent_396,0.90 / 0.10,-0.007137920 / -0.889181240
solvent_240 / solvent_680,0.90 / 0.10,0.005893670 / 0.341349640
solvent_47 / solvent_495,0.90 / 0.10,-0.029153250 / -1.707996810
solvent_422 / solvent_598,0.90 / 0.10,0.001768570 / 0.141791600
solvent_479 / solvent_716,0.90 / 0.10,0.061232410 / 3.231328470
solvent_81 / solvent_205,0.90 / 0.10,0.057541420 / 1.604769910
solvent_333 / solvent_711,0.90 / 0.10,0.001239110 / 0.051386330
solvent_150 / solvent_471,0.90 / 0.10,0.003249260 / 0.352294450
solvent_577 / solvent_718,0.90 / 0.10,0.002689360 / 0.463235830
solvent_299 / solvent_842,0.90 / 0.10,0.008160140 / 1.434330760
solvent_329 / solvent_678,0.90 / 0.10,0.028692430 / 0.848277990
solvent_408 / solvent_787,0.90 / 0.10,-0.020116810 / -0.462552790
solvent_479 / solvent_773,0.90 / 0.10,0.004648580 / -0.028862460
solvent_117 / solvent_350,0.90 / 0.10,0.019343260 / 1.388013660
solvent_307 / solvent_514,0.90 / 0.10,0.018046630 / 1.156140010
solvent_152 / solvent_422,0.90 / 0.10,0.002989700 / 0.541790790
solvent_358 / solvent_809,0.90 / 0.10,-0.004084350 / -0.148128810
solvent_314 / solvent_786,0.90 / 0.10,0.012884400 / 0.945267130
solvent_415 / solvent_469,0.90 / 0.10,-0.000368560 / -0.015738020
solvent_3 / solvent_637,0.90 / 0.10,-0.029878330 / -1.673493980
solvent_451 / solvent_719,0.90 / 0.10,0.000032700 / -0.000799050
solvent_375 / solvent_837,0.90 / 0.10,-0.003117560 / -0.100477370
solvent_41 / solvent_313,0.90 / 0.10,0.018300900 / 1.062553550
solvent_84 / solvent_136,0.90 / 0.10,-0.001931210 / -0.121771490
solvent_463 / solvent_578,0.90 / 0.10,0.035167760 / 1.152288150
solvent_384 / solvent_391,0.90 / 0.10,0.002631560 / 0.368530210
solvent_245 / solvent_457,0.90 / 0.10,0.044163430 / 1.373504510
solvent_90 / solvent_162,0.90 / 0.10,0.014773270 / 1.007483170
solvent_216 / solvent_236,0.90 / 0.10,-0.004431170 / -0.284792760
solvent_53 / solvent_527,0.90 / 0.10,0.018442420 / 1.249752710
solvent_499 / solvent_690,0.90 / 0.10,0.012631890 / 1.086257860
solvent_239 / solvent_561,0.90 / 0.10,-0.009938810 / -0.715323510
solvent_44 / solvent_598,0.90 / 0.10,0.009129500 / 1.268290510
solvent_48 / solvent_121,0.90 / 0.10,-0.007919830 / -0.698116560
solvent_95 / solvent_428,0.90 / 0.10,0.033746030 / 0.653849470
solvent_487 / solvent_564,0.90 / 0.10,-0.000219740 / -0.021624770
solvent_98 / solvent_753,0.90 / 0.10,0.003146970 / 0.273377410
solvent_313 / solvent_638,0.90 / 0.10,-0.008053950 / -0.382294550
solvent_375 / solvent_561,0.90 / 0.10,0.000251000 / 0.023102210
solvent_7 / solvent_375,0.90 / 0.10,-0.017364330 / -1.357226350
solvent_201 / solvent_411,0.90 / 0.10,-0.000944580 / -0.055761860
solvent_686 / solvent_717,0.90 / 0.10,-0.053763890 / -0.302504510
solvent_593 / solvent_659,0.90 / 0.10,-0.014798850 / -0.764617480
solvent_234 / solvent_570,0.90 / 0.10,0.104192280 / 3.652707420
solvent_737 / solvent_826,0.90 / 0.10,0.005638140 / 0.607778160
solvent_504 / solvent_650,0.90 / 0.10,0.008278080 / 0.499388240
solvent_451 / solvent_738,0.90 / 0.10,-0.000271540 / -0.019741120
solvent_36 / solvent_539,0.90 / 0.10,-0.007361190 / 0.311508140
solvent_249 / solvent_432,0.90 / 0.10,0.009260950 / 0.680636450
solvent_48 / solvent_390,0.90 / 0.10,0.022441430 / 0.635239290
solvent_398 / solvent_836,0.90 / 0.10,0.003564230 / 0.320991480
solvent_177 / solvent_753,0.90 / 0.10,0.000625550 / 0.064257890
solvent_735 / solvent_746,0.90 / 0.10,-0.010879380 / -1.251288670
solvent_67 / solvent_83,0.90 / 0.10,0.009500710 / 0.519013610
solvent_540 / solvent_666,0.90 / 0.10,0.051209730 / 2.042808950
solvent_263 / solvent_456,0.90 / 0.10,-0.020404830 / -1.299991540
solvent_535 / solvent_833,0.90 / 0.10,0.001347450 / 0.104672860
solvent_393 / solvent_399,0.90 / 0.10,0.008346120 / 0.838595950
solvent_195 / solvent_764,0.90 / 0.10,0.000061400 / 0.006685410
solvent_117 / solvent_639,0.90 / 0.10,-0.033415550 / -2.164635370
solvent_277 / solvent_817,0.90 / 0.10,-0.003096390 / -0.259499600
solvent_44 / solvent_737,0.90 / 0.10,0.001340320 / 0.124760080
solvent_41 / solvent_126,0.90 / 0.10,0.002441170 / 0.232887750
solvent_18 / solvent_629,0.90 / 0.10,-0.000064100 / 0.008336690
solvent_247 / solvent_623,0.90 / 0.10,-0.001218950 / -0.102987240
solvent_399 / solvent_466,0.90 / 0.10,-0.000978300 / -0.122252920
solvent_594 / solvent_773,0.90 / 0.10,0.005530170 / 0.221055960
solvent_27 / solvent_275,0.90 / 0.10,-0.000066500 / -0.014199690
solvent_457 / solvent_753,0.90 / 0.10,0.017909790 / 1.619627300
solvent_438 / solvent_743,0.90 / 0.10,0.000883000 / -0.294681450
solvent_350 / solvent_476,0.90 / 0.10,0.007083380 / 0.782107490
solvent_69 / solvent_402,0.90 / 0.10,-0.007195930 / -0.311161660
solvent_411 / solvent_500,0.90 / 0.10,-0.000931790 / -0.055870570
solvent_338 / solvent_661,0.90 / 0.10,0.013737810 / 1.158545310
solvent_86 / solvent_513,0.90 / 0.10,0.002300510 / 0.258292210
solvent_80 / solvent_788,0.90 / 0.10,0.013138850 / 0.954440440
solvent_14 / solvent_620,0.90 / 0.10,0.013605600 / 0.623671600
solvent_607 / solvent_790,0.90 / 0.10,0.015086960 / 0.695799310
solvent_239 / solvent_347,0.90 / 0.10,0.003802840 / 0.761877300
solvent_462 / solvent_540,0.90 / 0.10,-0.002516360 / -0.269266210
solvent_380 / solvent_737,0.90 / 0.10,0.050747440 / 1.301490180
solvent_221 / solvent_402,0.90 / 0.10,0.126902960 / 2.340783170
solvent_264 / solvent_815,0.90 / 0.10,0.002042710 / 0.108278400
solvent_204 / solvent_376,0.90 / 0.10,-0.002796510 / -0.301677500
solvent_225 / solvent_805,0.90 / 0.10,0.032539760 / 1.518025120
solvent_48 / solvent_154,0.90 / 0.10,0.000396990 / 0.056017480
solvent_76 / solvent_612,0.90 / 0.10,-0.000102750 / -0.006219170
solvent_541 / solvent_696,0.90 / 0.10,0.004487670 / 0.133102550
solvent_256 / solvent_631,0.90 / 0.10,0.001324710 / 0.355505150
solvent_762 / solvent_816,0.90 / 0.10,-0.003693040 / -0.500613160
solvent_66 / solvent_660,0.90 / 0.10,-0.004199830 / -0.227294940
solvent_253 / solvent_466,0.90 / 0.10,0.000575940 / 0.049429950
solvent_229 / solvent_764,0.90 / 0.10,0.010571860 / 0.610056210
solvent_21 / solvent_656,0.90 / 0.10,0.009447260 / 0.352608760
solvent_161 / solvent_177,0.90 / 0.10,0.018182770 / 0.508845640
solvent_205 / solvent_827,0.90 / 0.10,0.001750960 / 0.451921570
solvent_338 / solvent_656,0.90 / 0.10,0.008367910 / 0.966772720
solvent_212 / solvent_279,0.90 / 0.10,-0.000320080 / -0.172452750
solvent_162 / solvent_195,0.90 / 0.10,0.018212070 / 0.970182590
solvent_205 / solvent_348,0.90 / 0.10,-0.007819690 / -0.580976850
solvent_389 / solvent_397,0.90 / 0.10,0.000480150 / 0.255283290
solvent_521 / solvent_527,0.90 / 0.10,0.025138660 / 2.107617260
solvent_116 / solvent_459,0.90 / 0.10,-0.000172630 / -0.027063690
solvent_21 / solvent_629,0.90 / 0.10,0.008299290 / 0.423759500
solvent_467 / solvent_623,0.90 / 0.10,-0.002361590 / -0.189317380
solvent_133 / solvent_149,0.90 / 0.10,0.013335910 / 1.377243080
solvent_27 / solvent_457,0.90 / 0.10,0.050053360 / 1.898068300
solvent_55 / solvent_350,0.90 / 0.10,0.046619520 / 1.516739070
solvent_428 / solvent_753,0.90 / 0.10,-0.001767600 / -0.404929990
solvent_576 / solvent_774,0.90 / 0.10,0.009747690 / 0.030927700
solvent_141 / solvent_145,0.90 / 0.10,0.029098880 / 0.919699470
solvent_611 / solvent_729,0.90 / 0.10,0.000665060 / -0.027506570
solvent_173 / solvent_372,0.90 / 0.10,0.109136040 / 2.287149110
solvent_20 / solvent_698,0.90 / 0.10,0.016326710 / 0.792840470
solvent_199 / solvent_387,0.90 / 0.10,0.048690400 / 0.044976360
solvent_440 / solvent_604,0.90 / 0.10,-0.003961510 / -0.217134370
solvent_473 / solvent_509,0.90 / 0.10,0.001380840 / 0.107221600
solvent_452 / solvent_668,0.90 / 0.10,0.007076450 / -4.006121170
solvent_87 / solvent_149,0.90 / 0.10,0.002303140 / 0.504389020
solvent_787 / solvent_789,0.90 / 0.10,-0.000143870 / 0.015469970
solvent_164 / solvent_221,0.90 / 0.10,0.023542150 / 1.538257700
solvent_358 / solvent_771,0.90 / 0.10,-0.009325450 / -0.040632180
solvent_477 / solvent_699,0.90 / 0.10,0.055435460 / 2.932855650
solvent_331 / solvent_836,0.90 / 0.10,-0.035890110 / -1.370255060
solvent_558 / solvent_676,0.90 / 0.10,0.010348530 / 0.534657320
solvent_530 / solvent_547,0.90 / 0.10,0.006802890 / 0.764179720
solvent_230 / solvent_696,0.90 / 0.10,0.006936410 / 0.385851600
solvent_137 / solvent_621,0.90 / 0.10,0.000260890 / 0.060716480
solvent_480 / solvent_695,0.90 / 0.10,-0.004933820 / -0.330222480
solvent_117 / solvent_313,0.90 / 0.10,0.008587340 / 0.415758130
solvent_92 / solvent_349,0.90 / 0.10,0.016155500 / 1.090355990
solvent_154 / solvent_829,0.90 / 0.10,-0.000268830 / -0.024384070
solvent_39 / solvent_370,0.90 / 0.10,0.008096470 / 0.102205890
solvent_602 / solvent_722,0.90 / 0.10,-0.002130860 / -0.467804900
solvent_184 / solvent_456,0.90 / 0.10,-0.004084740 / -0.249326460
solvent_54 / solvent_61,0.90 / 0.10,0.004934240 / 0.094016710
solvent_506 / solvent_650,0.90 / 0.10,0.003650000 / 0.152435790
solvent_45 / solvent_96,0.90 / 0.10,0.000789430 / 0.029708890
solvent_462 / solvent_617,0.90 / 0.10,0.001923680 / 0.412472200
solvent_167 / solvent_478,0.90 / 0.10,0.001934520 / -0.014569510
solvent_12 / solvent_530,0.90 / 0.10,0.059965910 / 2.597498930
solvent_461 / solvent_758,0.90 / 0.10,-0.001832980 / -0.045885670
solvent_30 / solvent_275,0.90 / 0.10,0.000766240 / 0.078831280
solvent_80 / solvent_472,0.90 / 0.10,0.002981480 / 0.290008620
solvent_622 / solvent_689,0.90 / 0.10,-0.001904710 / -0.104674930
solvent_190 / solvent_472,0.90 / 0.10,0.005797280 / 0.817098470
solvent_409 / solvent_444,0.90 / 0.10,-0.002966620 / 0.299798090
solvent_40 / solvent_761,0.90 / 0.10,0.024361260 / 2.520980430
solvent_296 / solvent_660,0.90 / 0.10,-0.000550550 / -0.053710890
solvent_225 / solvent_726,0.90 / 0.10,0.009564880 / 0.602758170
solvent_143 / solvent_831,0.90 / 0.10,0.009338960 / 1.246298540
solvent_612 / solvent_804,0.90 / 0.10,0.001879130 / 0.183162450
solvent_80 / solvent_306,0.90 / 0.10,0.000795720 / 0.084558350
solvent_206 / solvent_413,0.90 / 0.10,0.106310820 / 1.988061760
solvent_506 / solvent_793,0.90 / 0.10,0.039547820 / -0.638582640
solvent_212 / solvent_660,0.90 / 0.10,0.008048750 / 0.354768240
solvent_1 / solvent_61,0.90 / 0.10,-0.001428700 / -0.105125920
solvent_686 / solvent_826,0.90 / 0.10,0.002174010 / 0.581974530
solvent_74 / solvent_380,0.90 / 0.10,0.002775560 / 0.547407210
solvent_438 / solvent_783,0.90 / 0.10,-0.008195750 / -0.360499870
solvent_11 / solvent_421,0.90 / 0.10,-0.016443850 / -0.525210250
solvent_141 / solvent_289,0.90 / 0.10,0.004828560 / 0.554559850
solvent_249 / solvent_740,0.90 / 0.10,0.017707140 / 0.996816910
solvent_162 / solvent_217,0.90 / 0.10,0.030185290 / 1.027948570
solvent_615 / solvent_725,0.90 / 0.10,0.002994530 / 0.387812530
solvent_275 / solvent_456,0.90 / 0.10,-0.026992300 / -0.811481020
solvent_25 / solvent_368,0.90 / 0.10,0.001154900 / -0.006423320
solvent_12 / solvent_370,0.90 / 0.10,0.000955710 / 0.133151220
solvent_45 / solvent_127,0.90 / 0.10,0.044549020 / 1.311605800
solvent_671 / solvent_757,0.90 / 0.10,0.021038350 / 1.100150540
solvent_342 / solvent_641,0.90 / 0.10,0.004448400 / 0.447622910
solvent_44 / solvent_800,0.90 / 0.10,-0.013381730 / -3.856190730
solvent_566 / solvent_714,0.90 / 0.10,-0.003309470 / -0.096709880
solvent_266 / solvent_712,0.90 / 0.10,0.003770350 / 0.689279210
solvent_111 / solvent_609,0.90 / 0.10,-0.001753500 / -0.192423360
solvent_441 / solvent_648,0.90 / 0.10,0.027112360 / 2.353621540
solvent_361 / solvent_760,0.90 / 0.10,0.043134620 / 0.768607880
solvent_431 / solvent_505,0.90 / 0.10,0.028537440 / 1.927626290
solvent_182 / solvent_738,0.90 / 0.10,-0.009388550 / -0.388815970
solvent_583 / solvent_694,0.90 / 0.10,0.005438150 / -0.064441980
solvent_734 / solvent_763,0.90 / 0.10,-0.000312240 / -0.027730430
solvent_90 / solvent_140,0.90 / 0.10,0.006077570 / 0.410176680
solvent_343 / solvent_839,0.90 / 0.10,0.021875150 / -0.018907860
solvent_769 / solvent_807,0.90 / 0.10,0.007929170 / 0.923802580
solvent_133 / solvent_789,0.90 / 0.10,0.014217330 / 1.350597680
solvent_488 / solvent_836,0.90 / 0.10,-0.003344540 / -0.242570550
solvent_714 / solvent_794,0.90 / 0.10,0.002459210 / 0.072370170
solvent_114 / solvent_639,0.90 / 0.10,0.005542010 / 0.259039100
solvent_80 / solvent_591,0.90 / 0.10,0.010061510 / 0.616990810
