solv_i_id,molefrac_i,T,ln_gamma_i,_source
solvent_377 / solvent_677,0.70 / 0.30,298.15,-0.03517344 / -0.19372033,cosmo
solvent_90 / solvent_191,0.70 / 0.30,298.15,0.000504770 / 0.003137850,cosmo
solvent_297 / solvent_504,0.70 / 0.30,298.15,0.121731700 / 0.127788360,cosmo
solvent_704 / solvent_793,0.70 / 0.30,298.15,0.005162940 / 0.044367260,cosmo
solvent_345 / solvent_129,0.70 / 0.30,298.15,-0.09127045 / -0.40040135,cosmo
solvent_445 / solvent_563,0.70 / 0.30,298.15,0.022953790 / 0.099449080,cosmo
solvent_82 / solvent_764,0.70 / 0.30,298.15,-0.01413335 / -0.08991958,cosmo
solvent_356 / solvent_607,0.70 / 0.30,298.15,-0.19251913 / -1.53322665,cosmo
solvent_539 / solvent_752,0.70 / 0.30,298.15,0.192316100 / 0.600753990,cosmo
solvent_404 / solvent_579,0.70 / 0.30,298.15,-0.01618225 / -0.09111349,cosmo
solvent_204 / solvent_641,0.70 / 0.30,298.15,0.121451150 / 0.886225200,cosmo
solvent_464 / solvent_513,0.70 / 0.30,298.15,-0.12552444 / -0.36173774,cosmo
solvent_485 / solvent_88,0.70 / 0.30,298.15,-0.00870186 / -0.06162832,cosmo
solvent_386 / solvent_466,0.70 / 0.30,298.15,0.053960620 / 0.362631480,cosmo
solvent_417 / solvent_591,0.70 / 0.30,298.15,-0.00333398 / -0.03116613,cosmo
solvent_54 / solvent_763,0.70 / 0.30,298.15,0.597887780 / -1.201397870,cosmo
solvent_418 / solvent_750,0.70 / 0.30,298.15,-0.00932888 / -0.04939104,cosmo
solvent_359 / solvent_52,0.70 / 0.30,298.15,0.407337690 / 2.030725150,cosmo
solvent_321 / solvent_734,0.70 / 0.30,298.15,-0.00654105 / -0.07057125,cosmo
solvent_211 / solvent_446,0.70 / 0.30,298.15,-0.00452194 / -0.03734806,cosmo
solvent_249 / solvent_497,0.70 / 0.30,298.15,-0.00238195 / -0.01083158,cosmo
solvent_269 / solvent_624,0.70 / 0.30,298.15,0.027068410 / 0.183367150,cosmo
solvent_497 / solvent_709,0.70 / 0.30,298.15,0.028223150 / 0.092553950,cosmo
solvent_461 / solvent_590,0.70 / 0.30,298.15,-0.03449964 / -0.16465143,cosmo
solvent_792 / solvent_797,0.70 / 0.30,298.15,0.025927830 / 0.091602590,cosmo
solvent_8 / solvent_711,0.70 / 0.30,298.15,0.391353100 / 1.070173580,cosmo
solvent_351 / solvent_795,0.70 / 0.30,298.15,-0.01551689 / -0.08340082,cosmo
solvent_113 / solvent_109,0.70 / 0.30,298.15,0.031770430 / 0.269422800,cosmo
solvent_695 / solvent_706,0.70 / 0.30,298.15,0.015526280 / 0.080083140,cosmo
solvent_724 / solvent_753,0.70 / 0.30,298.15,-0.03884099 / 0.01847734,cosmo
solvent_300 / solvent_607,0.70 / 0.30,298.15,-0.02556078 / -0.16629316,cosmo
solvent_280 / solvent_486,0.70 / 0.30,298.15,0.008524180 / 0.013456690,cosmo
solvent_279 / solvent_738,0.70 / 0.30,298.15,0.300994000 / 0.701031890,cosmo
solvent_248 / solvent_642,0.70 / 0.30,298.15,-0.00173745 / -0.01120823,cosmo
solvent_789 / solvent_792,0.70 / 0.30,298.15,0.193393290 / 0.348276980,cosmo
solvent_627 / solvent_653,0.70 / 0.30,298.15,-0.00567949 / -0.04864328,cosmo
solvent_643 / solvent_783,0.70 / 0.30,298.15,-0.01153149 / -0.08528984,cosmo
solvent_248 / solvent_693,0.70 / 0.30,298.15,0.024234960 / 0.056363180,cosmo
solvent_278 / solvent_740,0.70 / 0.30,298.15,-0.02711596 / -0.14019274,cosmo
solvent_324 / solvent_698,0.70 / 0.30,298.15,0.027320130 / 0.120874060,cosmo
solvent_17 / solvent_749,0.70 / 0.30,298.15,0.001604320 / -0.347620940,cosmo
solvent_491 / solvent_111,0.70 / 0.30,298.15,-0.09091444 / -0.45500689,cosmo
solvent_310 / solvent_754,0.70 / 0.30,298.15,0.016428590 / 0.090011120,cosmo
solvent_11 / solvent_624,0.70 / 0.30,298.15,-0.01073724 / -0.06332045,cosmo
solvent_349 / solvent_516,0.70 / 0.30,298.15,-0.03673526 / -0.09689368,cosmo
solvent_522 / solvent_553,0.70 / 0.30,298.15,0.033473920 / 0.295706640,cosmo
solvent_491 / solvent_731,0.70 / 0.30,298.15,0.023361850 / -0.039563690,cosmo
solvent_543 / solvent_56,0.70 / 0.30,298.15,0.076450890 / 0.322655650,cosmo
solvent_478 / solvent_510,0.70 / 0.30,298.15,0.061626690 / 0.381445250,cosmo
solvent_692 / solvent_762,0.70 / 0.30,298.15,0.041288950 / 0.124239480,cosmo
solvent_316 / solvent_429,0.70 / 0.30,298.15,-0.00547939 / -0.03945766,cosmo
solvent_237 / solvent_107,0.70 / 0.30,298.15,-0.02152114 / -0.02794504,cosmo
solvent_730 / solvent_786,0.70 / 0.30,298.15,-0.00535351 / -0.0358737,cosmo
solvent_237 / solvent_639,0.70 / 0.30,298.15,0.017121590 / 0.299693660,cosmo
solvent_758 / solvent_446,0.70 / 0.30,298.15,0.015376700 / 0.122609450,cosmo
solvent_143 / solvent_453,0.70 / 0.30,298.15,-0.04244382 / -0.08097826,cosmo
solvent_596 / solvent_697,0.70 / 0.30,298.15,0.056032710 / 0.009338790,cosmo
solvent_9 / solvent_529,0.70 / 0.30,298.15,0.012838290 / -0.003287380,cosmo
solvent_9 / solvent_82,0.70 / 0.30,298.15,-0.0215785 / -0.14887818,cosmo
solvent_632 / solvent_59,0.70 / 0.30,298.15,-0.00694717 / -0.30430227,cosmo
solvent_268 / solvent_589,0.70 / 0.30,298.15,0.094098560 / 0.288689180,cosmo
solvent_373 / solvent_9,0.70 / 0.30,298.15,-0.03715802 / -0.29707313,cosmo
solvent_575 / solvent_615,0.70 / 0.30,298.15,0.274225360 / 0.960034680,cosmo
solvent_262 / solvent_758,0.70 / 0.30,298.15,0.023306480 / 0.143285610,cosmo
solvent_275 / solvent_471,0.70 / 0.30,298.15,-0.00776482 / -0.00364471,cosmo
solvent_427 / solvent_576,0.70 / 0.30,298.15,0.211026800 / 0.402949700,cosmo
solvent_460 / solvent_658,0.70 / 0.30,298.15,0.054171560 / 0.617001430,cosmo
solvent_488 / solvent_103,0.70 / 0.30,298.15,-0.01201727 / -0.11363099,cosmo
solvent_50 / solvent_478,0.70 / 0.30,298.15,0.003977690 / 0.025375590,cosmo
solvent_348 / solvent_761,0.70 / 0.30,298.15,0.077349760 / 0.541524840,cosmo
solvent_357 / solvent_483,0.70 / 0.30,298.15,0.045463840 / 0.208105740,cosmo
solvent_461 / solvent_722,0.70 / 0.30,298.15,0.068750440 / 0.489579150,cosmo
solvent_278 / solvent_792,0.70 / 0.30,298.15,-0.15609672 / -0.52780513,cosmo
solvent_359 / solvent_537,0.70 / 0.30,298.15,0.286170410 / 0.896214330,cosmo
solvent_496 / solvent_556,0.70 / 0.30,298.15,0.000118820 / -0.004595000,cosmo
solvent_594 / solvent_621,0.70 / 0.30,298.15,-0.04924102 / -1.38835712,cosmo
solvent_506 / solvent_544,0.70 / 0.30,298.15,-0.01616716 / -0.21766715,cosmo
solvent_606 / solvent_697,0.70 / 0.30,298.15,-0.00216347 / 0.01281557,cosmo
solvent_526 / solvent_646,0.70 / 0.30,298.15,0.026401380 / 0.413027890,cosmo
solvent_189 / solvent_673,0.70 / 0.30,298.15,-0.00099565 / 0.01247634,cosmo
solvent_507 / solvent_53,0.70 / 0.30,298.15,0.023309440 / 0.294164640,cosmo
solvent_590 / solvent_615,0.70 / 0.30,298.15,0.527355560 / 1.056220940,cosmo
solvent_91 / solvent_778,0.70 / 0.30,298.15,-0.01005423 / -0.08501723,cosmo
solvent_530 / solvent_13,0.70 / 0.30,298.15,0.053703180 / 0.406493450,cosmo
solvent_102 / solvent_449,0.70 / 0.30,298.15,0.117199860 / 0.667544050,cosmo
solvent_334 / solvent_373,0.70 / 0.30,298.15,0.016533190 / 0.076862550,cosmo
solvent_693 / solvent_446,0.70 / 0.30,298.15,-0.00700592 / -0.06291668,cosmo
solvent_495 / solvent_548,0.70 / 0.30,298.15,-0.00997293 / -0.09986542,cosmo
solvent_433 / solvent_553,0.70 / 0.30,298.15,-0.00600098 / -0.01862641,cosmo
solvent_505 / solvent_203,0.70 / 0.30,298.15,0.018412470 / 0.230840260,cosmo
solvent_308 / solvent_693,0.70 / 0.30,298.15,0.003185720 / 0.011120180,cosmo
solvent_478 / solvent_524,0.70 / 0.30,298.15,0.220171070 / 0.460569610,cosmo
solvent_273 / solvent_657,0.70 / 0.30,298.15,-0.0217708 / -0.14735009,cosmo
solvent_458 / solvent_712,0.70 / 0.30,298.15,0.013590110 / 0.067568410,cosmo
solvent_297 / solvent_791,0.70 / 0.30,298.15,0.014948380 / 0.068069200,cosmo
solvent_382 / solvent_787,0.70 / 0.30,298.15,0.051674780 / 0.375065310,cosmo
solvent_505 / solvent_56,0.70 / 0.30,298.15,0.012914410 / 0.221840320,cosmo
solvent_560 / solvent_707,0.70 / 0.30,298.15,0.012563080 / -0.031500540,cosmo
solvent_327 / solvent_501,0.70 / 0.30,298.15,0.111229770 / -1.018265010,cosmo
solvent_61 / solvent_438,0.70 / 0.30,298.15,-0.03935741 / -0.43301634,cosmo
solvent_417 / solvent_447,0.70 / 0.30,298.15,0.110239650 / 0.400322090,cosmo
solvent_486 / solvent_714,0.70 / 0.30,298.15,0.009547940 / 0.067970420,cosmo
solvent_420 / solvent_462,0.70 / 0.30,298.15,0.023255150 / 0.115817680,cosmo
solvent_396 / solvent_229,0.70 / 0.30,298.15,0.042691230 / 0.167876170,cosmo
solvent_491 / solvent_103,0.70 / 0.30,298.15,-0.04150633 / -0.23169483,cosmo
solvent_115 / solvent_662,0.70 / 0.30,298.15,-0.00235631 / -0.00958128,cosmo
solvent_407 / solvent_96,0.70 / 0.30,298.15,-0.01381757 / -0.0803065,cosmo
solvent_377 / solvent_772,0.70 / 0.30,298.15,-0.01824938 / -0.22840299,cosmo
solvent_403 / solvent_687,0.70 / 0.30,298.15,0.064552610 / 0.636621450,cosmo
solvent_273 / solvent_678,0.70 / 0.30,298.15,0.009807410 / 0.201552730,cosmo
solvent_536 / solvent_796,0.70 / 0.30,298.15,0.185925370 / 1.370469720,cosmo
solvent_306 / solvent_488,0.70 / 0.30,298.15,-0.01872901 / -0.11014547,cosmo
solvent_39 / solvent_83,0.70 / 0.30,298.15,0.053151130 / 0.108376650,cosmo
solvent_182 / solvent_52,0.70 / 0.30,298.15,0.426446270 / 1.648467250,cosmo
solvent_49 / solvent_434,0.70 / 0.30,298.15,0.083574470 / 0.341870980,cosmo
solvent_489 / solvent_689,0.70 / 0.30,298.15,-0.02763935 / -0.44643396,cosmo
solvent_486 / solvent_608,0.70 / 0.30,298.15,0.042970700 / 0.137168950,cosmo
solvent_360 / solvent_749,0.70 / 0.30,298.15,-0.02158332 / -0.39066489,cosmo
solvent_357 / solvent_406,0.70 / 0.30,298.15,0.058224960 / 0.266742710,cosmo
solvent_38 / solvent_426,0.70 / 0.30,298.15,0.063052290 / 0.391881480,cosmo
solvent_301 / solvent_638,0.70 / 0.30,298.15,0.118046380 / 0.133820860,cosmo
solvent_144 / solvent_402,0.70 / 0.30,298.15,0.190073400 / 0.485355660,cosmo
solvent_523 / solvent_571,0.70 / 0.30,298.15,0.250519900 / 0.476762470,cosmo
solvent_188 / solvent_419,0.70 / 0.30,298.15,0.123442480 / 0.180428240,cosmo
solvent_359 / solvent_677,0.70 / 0.30,298.15,0.023130880 / 0.064669860,cosmo
solvent_522 / solvent_730,0.70 / 0.30,298.15,0.061390040 / 0.270984330,cosmo
solvent_469 / solvent_668,0.70 / 0.30,298.15,-0.34488613 / -0.76172588,cosmo
solvent_204 / solvent_438,0.70 / 0.30,298.15,-0.01798011 / -0.49413157,cosmo
solvent_409 / solvent_450,0.70 / 0.30,298.15,0.009859540 / 0.091176140,cosmo
solvent_590 / solvent_633,0.70 / 0.30,298.15,0.001524630 / 0.006934140,cosmo
solvent_386 / solvent_567,0.70 / 0.30,298.15,0.137680110 / 0.272534850,cosmo
solvent_544 / solvent_679,0.70 / 0.30,298.15,-0.08588043 / -0.24518735,cosmo
solvent_162 / solvent_797,0.70 / 0.30,298.15,0.173994130 / 0.141024040,cosmo
solvent_428 / solvent_472,0.70 / 0.30,298.15,-0.00257254 / 0.01588757,cosmo
solvent_583 / solvent_775,0.70 / 0.30,298.15,0.191544640 / 0.418447410,cosmo
solvent_722 / solvent_771,0.70 / 0.30,298.15,0.048131940 / 0.281731160,cosmo
solvent_228 / solvent_583,0.70 / 0.30,298.15,0.039387010 / 0.282685010,cosmo
solvent_168 / solvent_197,0.70 / 0.30,298.15,-0.01723372 / -0.03352784,cosmo
solvent_428 / solvent_465,0.70 / 0.30,298.15,-0.05349179 / -0.32861745,cosmo
solvent_435 / solvent_782,0.70 / 0.30,298.15,-0.00044588 / 0.00358312,cosmo
solvent_75 / solvent_430,0.70 / 0.30,298.15,0.094154630 / 0.728833740,cosmo
solvent_553 / solvent_559,0.70 / 0.30,298.15,0.012502010 / 0.021952500,cosmo
solvent_276 / solvent_690,0.70 / 0.30,298.15,0.164265790 / 0.625352950,cosmo
solvent_81 / solvent_765,0.70 / 0.30,298.15,0.079071020 / 0.076834570,cosmo
solvent_518 / solvent_550,0.70 / 0.30,298.15,0.014421320 / 0.023932720,cosmo
solvent_134 / solvent_752,0.70 / 0.30,298.15,0.311025390 / 1.261387830,cosmo
solvent_409 / solvent_638,0.70 / 0.30,298.15,0.135796720 / 0.544738750,cosmo
solvent_474 / solvent_616,0.70 / 0.30,298.15,0.129371240 / -0.605910940,cosmo
solvent_340 / solvent_755,0.70 / 0.30,298.15,0.081016070 / 0.679462830,cosmo
solvent_403 / solvent_251,0.70 / 0.30,298.15,0.093893230 / 0.979017450,cosmo
solvent_442 / solvent_683,0.70 / 0.30,298.15,-0.00377999 / -0.04657677,cosmo
solvent_108 / solvent_248,0.70 / 0.30,298.15,-0.00754256 / -0.05247249,cosmo
solvent_46 / solvent_537,0.70 / 0.30,298.15,0.305498800 / 1.191301800,cosmo
solvent_513 / solvent_701,0.70 / 0.30,298.15,-0.0003681 / 0.02984119,cosmo
solvent_284 / solvent_60,0.70 / 0.30,298.15,0.270091180 / 1.162906770,cosmo
solvent_414 / solvent_198,0.70 / 0.30,298.15,0.009260660 / 0.000181360,cosmo
solvent_494 / solvent_705,0.70 / 0.30,298.15,0.015430370 / 0.074738110,cosmo
solvent_450 / solvent_51,0.70 / 0.30,298.15,-0.01983078 / -0.16458829,cosmo
solvent_665 / solvent_764,0.70 / 0.30,298.15,0.057964060 / 0.271574760,cosmo
solvent_149 / solvent_191,0.70 / 0.30,298.15,0.061354520 / 0.547307240,cosmo
solvent_30 / solvent_191,0.70 / 0.30,298.15,0.126276670 / 0.615686440,cosmo
solvent_403 / solvent_561,0.70 / 0.30,298.15,-0.03386611 / -0.13380293,cosmo
solvent_75 / solvent_388,0.70 / 0.30,298.15,0.073485650 / 0.466412580,cosmo
solvent_295 / solvent_658,0.70 / 0.30,298.15,0.006723120 / -0.706157100,cosmo
solvent_561 / solvent_647,0.70 / 0.30,298.15,0.068722820 / 0.268038490,cosmo
solvent_327 / solvent_331,0.70 / 0.30,298.15,-0.01046991 / -0.00316623,cosmo
solvent_526 / solvent_778,0.70 / 0.30,298.15,-0.14585197 / -1.07286567,cosmo
solvent_191 / solvent_784,0.70 / 0.30,298.15,0.110521120 / 0.532703780,cosmo
solvent_178 / solvent_785,0.70 / 0.30,298.15,-0.00377841 / -0.01810417,cosmo
solvent_607 / solvent_95,0.70 / 0.30,298.15,-0.59562677 / -2.90094714,cosmo
solvent_359 / solvent_468,0.70 / 0.30,298.15,0.376081410 / 1.341062420,cosmo
solvent_461 / solvent_591,0.70 / 0.30,298.15,0.022645800 / 0.104367960,cosmo
solvent_262 / solvent_203,0.70 / 0.30,298.15,-0.01116751 / -0.08030807,cosmo
solvent_413 / solvent_450,0.70 / 0.30,298.15,0.056224440 / 0.421724720,cosmo
solvent_108 / solvent_549,0.70 / 0.30,298.15,-0.01863236 / -0.05671275,cosmo
solvent_358 / solvent_709,0.70 / 0.30,298.15,0.138589540 / 0.721329830,cosmo
solvent_339 / solvent_736,0.70 / 0.30,298.15,-0.08267716 / -0.75242927,cosmo
solvent_376 / solvent_771,0.70 / 0.30,298.15,0.008188090 / 0.047838190,cosmo
solvent_707 / solvent_730,0.70 / 0.30,298.15,-0.03062677 / -0.23920676,cosmo
solvent_508 / solvent_610,0.70 / 0.30,298.15,0.021158390 / 0.265733170,cosmo
solvent_395 / solvent_556,0.70 / 0.30,298.15,0.032925870 / 0.398353690,cosmo
solvent_36 / solvent_65,0.70 / 0.30,298.15,0.082371350 / 0.741510370,cosmo
solvent_248 / solvent_96,0.70 / 0.30,298.15,-0.01489339 / -0.055812,cosmo
solvent_710 / solvent_717,0.70 / 0.30,298.15,0.005736590 / 0.008978910,cosmo
solvent_54 / solvent_625,0.70 / 0.30,298.15,0.211801450 / 0.797505940,cosmo
solvent_451 / solvent_536,0.70 / 0.30,298.15,0.030625640 / 0.321626650,cosmo
solvent_523 / solvent_732,0.70 / 0.30,298.15,0.152104420 / 0.222782910,cosmo
solvent_538 / solvent_717,0.70 / 0.30,298.15,0.187463380 / 0.875124670,cosmo
solvent_643 / solvent_696,0.70 / 0.30,298.15,-0.04179783 / -0.2064912,cosmo
solvent_366 / solvent_136,0.70 / 0.30,298.15,0.106649270 / 0.835124490,cosmo
solvent_354 / solvent_531,0.70 / 0.30,298.15,-0.50716836 / -1.41377356,cosmo
solvent_534 / solvent_644,0.70 / 0.30,298.15,-0.03298149 / -0.17160143,cosmo
solvent_528 / solvent_656,0.70 / 0.30,298.15,-0.07623408 / -0.31159217,cosmo
solvent_390 / solvent_508,0.70 / 0.30,298.15,-0.01227248 / -0.10572859,cosmo
solvent_327 / solvent_329,0.70 / 0.30,298.15,-0.01674153 / -0.08921276,cosmo
solvent_465 / solvent_597,0.70 / 0.30,298.15,0.090617490 / 0.071881530,cosmo
solvent_455 / solvent_721,0.70 / 0.30,298.15,-0.01801594 / -0.11237733,cosmo
solvent_66 / solvent_209,0.70 / 0.30,298.15,-0.00356924 / -0.02035795,cosmo
solvent_285 / solvent_726,0.70 / 0.30,298.15,0.204926420 / 0.475367890,cosmo
solvent_359 / solvent_477,0.70 / 0.30,298.15,0.086321240 / 0.403944450,cosmo
solvent_657 / solvent_768,0.70 / 0.30,298.15,-0.00253998 / -0.10144011,cosmo
solvent_352 / solvent_119,0.70 / 0.30,298.15,-0.07609385 / 0.11042559,cosmo
solvent_206 / solvent_12,0.70 / 0.30,298.15,-0.02269075 / -0.01843901,cosmo
solvent_293 / solvent_532,0.70 / 0.30,298.15,0.223673330 / 0.798164840,cosmo
solvent_301 / solvent_312,0.70 / 0.30,298.15,-0.01110462 / -0.03880713,cosmo
solvent_332 / solvent_339,0.70 / 0.30,298.15,0.002315630 / 0.084481790,cosmo
solvent_277 / solvent_371,0.70 / 0.30,298.15,0.111736510 / 1.108041170,cosmo
solvent_398 / solvent_696,0.70 / 0.30,298.15,-0.00098808 / -0.00664477,cosmo
solvent_13 / solvent_643,0.70 / 0.30,298.15,0.119957360 / 0.340095880,cosmo
solvent_279 / solvent_309,0.70 / 0.30,298.15,0.019864800 / 0.110744680,cosmo
solvent_97 / solvent_472,0.70 / 0.30,298.15,0.018413670 / 0.118947770,cosmo
solvent_84 / solvent_685,0.70 / 0.30,298.15,0.193818750 / 1.165623800,cosmo
solvent_595 / solvent_684,0.70 / 0.30,298.15,-0.07244053 / -0.55348383,cosmo
solvent_750 / solvent_753,0.70 / 0.30,298.15,-0.16604989 / -1.39116605,cosmo
solvent_382 / solvent_543,0.70 / 0.30,298.15,-0.17817884 / -2.28869571,cosmo
solvent_475 / solvent_542,0.70 / 0.30,298.15,0.009716290 / 0.074856180,cosmo
solvent_509 / solvent_2,0.70 / 0.30,298.15,0.350610910 / 2.031646050,cosmo
solvent_279 / solvent_36,0.70 / 0.30,298.15,0.053823640 / 0.205122810,cosmo
solvent_273 / solvent_615,0.70 / 0.30,298.15,0.048350660 / 0.095735430,cosmo
solvent_480 / solvent_610,0.70 / 0.30,298.15,0.007537060 / 0.040107660,cosmo
solvent_294 / solvent_542,0.70 / 0.30,298.15,-0.0756172 / -0.46223693,cosmo
solvent_472 / solvent_655,0.70 / 0.30,298.15,0.001181850 / -0.003153070,cosmo
solvent_439 / solvent_687,0.70 / 0.30,298.15,0.005574480 / 0.064236210,cosmo
solvent_385 / solvent_769,0.70 / 0.30,298.15,0.013535130 / 0.063215540,cosmo
solvent_533 / solvent_723,0.70 / 0.30,298.15,-0.01523186 / -0.08557719,cosmo
solvent_331 / solvent_695,0.70 / 0.30,298.15,0.011813540 / 0.059867150,cosmo
solvent_272 / solvent_673,0.70 / 0.30,298.15,-0.00141983 / 0.05292362,cosmo
solvent_80 / solvent_542,0.70 / 0.30,298.15,0.024751730 / 0.132840440,cosmo
solvent_450 / solvent_559,0.70 / 0.30,298.15,0.023382220 / 0.120215980,cosmo
solvent_365 / solvent_396,0.70 / 0.30,298.15,0.052010700 / 0.244629260,cosmo
solvent_348 / solvent_748,0.70 / 0.30,298.15,0.021586530 / 0.188318550,cosmo
solvent_303 / solvent_172,0.70 / 0.30,298.15,0.129544070 / 0.316151060,cosmo
solvent_321 / solvent_753,0.70 / 0.30,298.15,0.044607000 / 0.363789960,cosmo
solvent_444 / solvent_490,0.70 / 0.30,298.15,-0.2682443 / -0.65778437,cosmo
solvent_279 / solvent_507,0.70 / 0.30,298.15,0.223757610 / 0.339076470,cosmo
solvent_446 / solvent_118,0.70 / 0.30,298.15,0.003861140 / -0.043057400,cosmo
solvent_508 / solvent_593,0.70 / 0.30,298.15,0.172542610 / 1.495288880,cosmo
solvent_385 / solvent_714,0.70 / 0.30,298.15,0.003283590 / 0.040004950,cosmo
solvent_351 / solvent_691,0.70 / 0.30,298.15,0.000883250 / 0.003784900,cosmo
solvent_489 / solvent_736,0.70 / 0.30,298.15,-0.08881904 / -0.84780548,cosmo
solvent_421 / solvent_82,0.70 / 0.30,298.15,-0.01499295 / -0.15606122,cosmo
solvent_433 / solvent_751,0.70 / 0.30,298.15,0.019664260 / 0.088140290,cosmo
solvent_690 / solvent_83,0.70 / 0.30,298.15,0.008897290 / 0.031222010,cosmo
solvent_97 / solvent_39,0.70 / 0.30,298.15,-0.00514392 / -0.01196181,cosmo
solvent_456 / solvent_536,0.70 / 0.30,298.15,0.027597490 / 0.161781120,cosmo
solvent_374 / solvent_723,0.70 / 0.30,298.15,-0.00097852 / -0.013183,cosmo
solvent_534 / solvent_648,0.70 / 0.30,298.15,0.017856850 / 0.050166130,cosmo
solvent_469 / solvent_11,0.70 / 0.30,298.15,-0.13598486 / -0.53696906,cosmo
solvent_271 / solvent_529,0.70 / 0.30,298.15,0.102812780 / 0.227094230,cosmo
solvent_354 / solvent_664,0.70 / 0.30,298.15,-0.91922657 / -3.01301487,cosmo
solvent_129 / solvent_590,0.70 / 0.30,298.15,0.179913360 / 0.800081450,cosmo
solvent_332 / solvent_56,0.70 / 0.30,298.15,-0.02460389 / -0.14275503,cosmo
solvent_304 / solvent_61,0.70 / 0.30,298.15,0.219515230 / 0.763320270,cosmo
solvent_601 / solvent_676,0.70 / 0.30,298.15,0.025494090 / 0.108710970,cosmo
solvent_442 / solvent_740,0.70 / 0.30,298.15,-0.11666844 / -0.87140746,cosmo
solvent_649 / solvent_44,0.70 / 0.30,298.15,0.152748300 / 0.517960730,cosmo
solvent_621 / solvent_713,0.70 / 0.30,298.15,0.040119160 / 0.173454700,cosmo
solvent_18 / solvent_442,0.70 / 0.30,298.15,-0.03847355 / -0.05224522,cosmo
solvent_554 / solvent_644,0.70 / 0.30,298.15,-0.00065684 / -0.00824459,cosmo
solvent_317 / solvent_473,0.70 / 0.30,298.15,-0.03105854 / -0.18157139,cosmo
solvent_433 / solvent_642,0.70 / 0.30,298.15,-0.01253247 / -0.08241916,cosmo
solvent_287 / solvent_299,0.70 / 0.30,298.15,0.138185480 / 1.339403610,cosmo
solvent_641 / solvent_62,0.70 / 0.30,298.15,0.222948670 / 0.664960080,cosmo
solvent_379 / solvent_675,0.70 / 0.30,298.15,-0.02762182 / -0.08405874,cosmo
solvent_655 / solvent_779,0.70 / 0.30,298.15,0.009533530 / 0.055393580,cosmo
solvent_544 / solvent_7,0.70 / 0.30,298.15,0.039557650 / 0.093781380,cosmo
solvent_673 / solvent_675,0.70 / 0.30,298.15,0.002808820 / 0.030928210,cosmo
solvent_586 / solvent_65,0.70 / 0.30,298.15,0.228131860 / 0.997598490,cosmo
solvent_305 / solvent_680,0.70 / 0.30,298.15,0.034715670 / 0.013775630,cosmo
solvent_348 / solvent_41,0.70 / 0.30,298.15,0.068486650 / 0.451364400,cosmo
solvent_728 / solvent_774,0.70 / 0.30,298.15,0.051076890 / 0.390796980,cosmo
solvent_333 / solvent_396,0.70 / 0.30,298.15,0.010318590 / 0.063564520,cosmo
solvent_124 / solvent_209,0.70 / 0.30,298.15,0.081518570 / 0.392514350,cosmo
solvent_365 / solvent_38,0.70 / 0.30,298.15,0.242502700 / 0.651776040,cosmo
solvent_469 / solvent_168,0.70 / 0.30,298.15,-0.22956936 / -0.88292922,cosmo
solvent_331 / solvent_136,0.70 / 0.30,298.15,0.071484550 / 0.772780660,cosmo
solvent_402 / solvent_780,0.70 / 0.30,298.15,-0.01047316 / -0.04868562,cosmo
solvent_450 / solvent_641,0.70 / 0.30,298.15,-0.00801632 / -0.04518342,cosmo
solvent_318 / solvent_640,0.70 / 0.30,298.15,-0.0081007 / 0.04804752,cosmo
solvent_449 / solvent_57,0.70 / 0.30,298.15,-0.00965972 / -0.11087768,cosmo
solvent_516 / solvent_241,0.70 / 0.30,298.15,0.041633050 / 0.228619890,cosmo
solvent_406 / solvent_509,0.70 / 0.30,298.15,0.270413550 / 1.114405240,cosmo
solvent_42 / solvent_795,0.70 / 0.30,298.15,-0.07505815 / -0.09702867,cosmo
solvent_551 / solvent_737,0.70 / 0.30,298.15,0.014257490 / 0.036818480,cosmo
solvent_469 / solvent_209,0.70 / 0.30,298.15,-0.12117895 / -0.43790287,cosmo
solvent_494 / solvent_768,0.70 / 0.30,298.15,0.000063500 / -0.010835520,cosmo
