solv_i_id,molefrac_i,T,ln_gamma_i,_source
solvent_536 / solvent_674,1.00 / 0.00,298.15,0.000000000 / 1.690453200,cosmo
solvent_11 / solvent_642,1.00 / 0.00,298.15,0.000000000 / -0.215187840,cosmo
solvent_431 / solvent_164,1.00 / 0.00,298.15,0.000000000 / 2.624296800,cosmo
solvent_333 / solvent_468,1.00 / 0.00,298.15,0.000000000 / 1.140863530,cosmo
solvent_295 / solvent_436,1.00 / 0.00,298.15,0.000000000 / -0.011733070,cosmo
solvent_27 / solvent_211,1.00 / 0.00,298.15,0.000000000 / 1.149068960,cosmo
solvent_363 / solvent_700,1.00 / 0.00,298.15,0.000000000 / 0.540868610,cosmo
solvent_121 / solvent_691,1.00 / 0.00,298.15,0.000000000 / -0.069191130,cosmo
solvent_403 / solvent_534,1.00 / 0.00,298.15,0.000000000 / 0.391228390,cosmo
solvent_474 / solvent_178,1.00 / 0.00,298.15,0.000000000 / 0.067218180,cosmo
solvent_551 / solvent_111,1.00 / 0.00,298.15,0.000000000 / 0.063084240,cosmo
solvent_408 / solvent_662,1.00 / 0.00,298.15,0.000000000 / -0.822502350,cosmo
solvent_265 / solvent_372,1.00 / 0.00,298.15,0.000000000 / -0.019660410,cosmo
solvent_680 / solvent_732,1.00 / 0.00,298.15,0.000000000 / 0.602160170,cosmo
solvent_361 / solvent_767,1.00 / 0.00,298.15,0.000000000 / -5.386226780,cosmo
solvent_445 / solvent_164,1.00 / 0.00,298.15,0.000000000 / 2.377029280,cosmo
solvent_335 / solvent_724,1.00 / 0.00,298.15,0.000000000 / -0.262961520,cosmo
solvent_107 / solvent_765,1.00 / 0.00,298.15,0.000000000 / 1.049733610,cosmo
solvent_484 / solvent_251,1.00 / 0.00,298.15,0.000000000 / 1.624169970,cosmo
solvent_149 / solvent_629,1.00 / 0.00,298.15,0.000000000 / 0.509371200,cosmo
solvent_412 / solvent_702,1.00 / 0.00,298.15,0.000000000 / 0.834586020,cosmo
solvent_479 / solvent_757,1.00 / 0.00,298.15,0.000000000 / -0.052217400,cosmo
solvent_501 / solvent_598,1.00 / 0.00,298.15,0.000000000 / -3.808488900,cosmo
solvent_109 / solvent_158,1.00 / 0.00,298.15,0.000000000 / 0.093859040,cosmo
solvent_151 / solvent_605,1.00 / 0.00,298.15,0.000000000 / 0.630324150,cosmo
solvent_308 / solvent_58,1.00 / 0.00,298.15,0.000000000 / 2.020094150,cosmo
solvent_405 / solvent_739,1.00 / 0.00,298.15,0.000000000 / -0.526545650,cosmo
solvent_32 / solvent_630,1.00 / 0.00,298.15,0.000000000 / 0.339379760,cosmo
solvent_206 / solvent_134,1.00 / 0.00,298.15,0.000000000 / 0.305880660,cosmo
solvent_27 / solvent_410,1.00 / 0.00,298.15,0.000000000 / 0.105739190,cosmo
solvent_113 / solvent_783,1.00 / 0.00,298.15,0.000000000 / 0.718076990,cosmo
solvent_344 / solvent_15,1.00 / 0.00,298.15,0.000000000 / 1.922014960,cosmo
solvent_327 / solvent_444,1.00 / 0.00,298.15,0.000000000 / -0.005050180,cosmo
solvent_697 / solvent_714,1.00 / 0.00,298.15,0.000000000 / 0.203831350,cosmo
solvent_568 / solvent_581,1.00 / 0.00,298.15,0.000000000 / 0.061691960,cosmo
solvent_495 / solvent_646,1.00 / 0.00,298.15,0.000000000 / 0.425038950,cosmo
solvent_678 / solvent_748,1.00 / 0.00,298.15,0.000000000 / 0.228948380,cosmo
solvent_388 / solvent_599,1.00 / 0.00,298.15,0.000000000 / -0.005652530,cosmo
solvent_119 / solvent_249,1.00 / 0.00,298.15,0.000000000 / 0.275826330,cosmo
solvent_284 / solvent_543,1.00 / 0.00,298.15,0.000000000 / -2.006532500,cosmo
solvent_591 / solvent_637,1.00 / 0.00,298.15,0.000000000 / 0.134902040,cosmo
solvent_112 / solvent_603,1.00 / 0.00,298.15,0.000000000 / 0.526221040,cosmo
solvent_317 / solvent_107,1.00 / 0.00,298.15,0.000000000 / -0.367902200,cosmo
solvent_277 / solvent_368,1.00 / 0.00,298.15,0.000000000 / 0.494595600,cosmo
solvent_258 / solvent_732,1.00 / 0.00,298.15,0.000000000 / 1.333595450,cosmo
solvent_473 / solvent_585,1.00 / 0.00,298.15,0.000000000 / -0.235604600,cosmo
solvent_460 / solvent_109,1.00 / 0.00,298.15,0.000000000 / 2.145741960,cosmo
solvent_280 / solvent_745,1.00 / 0.00,298.15,0.000000000 / 0.834964110,cosmo
solvent_465 / solvent_137,1.00 / 0.00,298.15,0.000000000 / 6.679675900,cosmo
solvent_213 / solvent_80,1.00 / 0.00,298.15,0.000000000 / -0.042900980,cosmo
solvent_309 / solvent_670,1.00 / 0.00,298.15,0.000000000 / 0.080655210,cosmo
solvent_66 / solvent_550,1.00 / 0.00,298.15,0.000000000 / -0.301676710,cosmo
solvent_349 / solvent_416,1.00 / 0.00,298.15,0.000000000 / -0.066766970,cosmo
solvent_280 / solvent_658,1.00 / 0.00,298.15,0.000000000 / 2.568442030,cosmo
solvent_420 / solvent_639,1.00 / 0.00,298.15,0.000000000 / -0.201889590,cosmo
solvent_206 / solvent_711,1.00 / 0.00,298.15,0.000000000 / 1.721183490,cosmo
solvent_617 / solvent_783,1.00 / 0.00,298.15,0.000000000 / 0.002149640,cosmo
solvent_426 / solvent_674,1.00 / 0.00,298.15,0.000000000 / 0.127240210,cosmo
solvent_603 / solvent_709,1.00 / 0.00,298.15,0.000000000 / -0.111722950,cosmo
solvent_355 / solvent_474,1.00 / 0.00,298.15,0.000000000 / 0.167600570,cosmo
solvent_348 / solvent_236,1.00 / 0.00,298.15,0.000000000 / 5.172591330,cosmo
solvent_663 / solvent_783,1.00 / 0.00,298.15,0.000000000 / -0.070490320,cosmo
solvent_357 / solvent_447,1.00 / 0.00,298.15,0.000000000 / 0.347440610,cosmo
solvent_109 / solvent_137,1.00 / 0.00,298.15,0.000000000 / 11.895345380,cosmo
solvent_390 / solvent_93,1.00 / 0.00,298.15,0.000000000 / 1.008423430,cosmo
solvent_591 / solvent_42,1.00 / 0.00,298.15,0.000000000 / 0.215352720,cosmo
solvent_270 / solvent_409,1.00 / 0.00,298.15,0.000000000 / -0.259637130,cosmo
solvent_489 / solvent_677,1.00 / 0.00,298.15,0.000000000 / 0.152089480,cosmo
solvent_461 / solvent_479,1.00 / 0.00,298.15,0.000000000 / 1.228845710,cosmo
solvent_371 / solvent_678,1.00 / 0.00,298.15,0.000000000 / 0.902963140,cosmo
solvent_271 / solvent_792,1.00 / 0.00,298.15,0.000000000 / 0.685738020,cosmo
solvent_355 / solvent_519,1.00 / 0.00,298.15,0.000000000 / -1.683454440,cosmo
solvent_606 / solvent_92,1.00 / 0.00,298.15,0.000000000 / 3.974700800,cosmo
solvent_360 / solvent_405,1.00 / 0.00,298.15,0.000000000 / 0.861503850,cosmo
solvent_465 / solvent_769,1.00 / 0.00,298.15,0.000000000 / 1.239255570,cosmo
solvent_586 / solvent_610,1.00 / 0.00,298.15,0.000000000 / 3.023521080,cosmo
solvent_65 / solvent_658,1.00 / 0.00,298.15,0.000000000 / -1.263938020,cosmo
solvent_489 / solvent_517,1.00 / 0.00,298.15,0.000000000 / 1.037751060,cosmo
solvent_378 / solvent_626,1.00 / 0.00,298.15,0.000000000 / 0.181694280,cosmo
solvent_610 / solvent_698,1.00 / 0.00,298.15,0.000000000 / -0.087060610,cosmo
solvent_97 / solvent_55,1.00 / 0.00,298.15,0.000000000 / 1.827017280,cosmo
solvent_409 / solvent_744,1.00 / 0.00,298.15,0.000000000 / 0.102620530,cosmo
solvent_435 / solvent_574,1.00 / 0.00,298.15,0.000000000 / 2.485678550,cosmo
solvent_273 / solvent_91,1.00 / 0.00,298.15,0.000000000 / 0.269108580,cosmo
solvent_302 / solvent_517,1.00 / 0.00,298.15,0.000000000 / 0.074665710,cosmo
solvent_363 / solvent_197,1.00 / 0.00,298.15,0.000000000 / 1.742810810,cosmo
solvent_579 / solvent_690,1.00 / 0.00,298.15,0.000000000 / 0.362369460,cosmo
solvent_554 / solvent_710,1.00 / 0.00,298.15,0.000000000 / -0.193868970,cosmo
solvent_526 / solvent_707,1.00 / 0.00,298.15,0.000000000 / -0.383612550,cosmo
solvent_544 / solvent_675,1.00 / 0.00,298.15,0.000000000 / 0.019262590,cosmo
solvent_265 / solvent_370,1.00 / 0.00,298.15,0.000000000 / -0.092357430,cosmo
solvent_137 / solvent_705,1.00 / 0.00,298.15,0.000000000 / 7.945306120,cosmo
solvent_407 / solvent_86,1.00 / 0.00,298.15,0.000000000 / 0.086230390,cosmo
solvent_701 / solvent_747,1.00 / 0.00,298.15,0.000000000 / -0.050209870,cosmo
solvent_312 / solvent_686,1.00 / 0.00,298.15,0.000000000 / -0.133239350,cosmo
solvent_178 / solvent_692,1.00 / 0.00,298.15,0.000000000 / -0.001362700,cosmo
solvent_369 / solvent_700,1.00 / 0.00,298.15,0.000000000 / -0.134803270,cosmo
solvent_460 / solvent_702,1.00 / 0.00,298.15,0.000000000 / 2.775441530,cosmo
solvent_281 / solvent_772,1.00 / 0.00,298.15,0.000000000 / -0.111154110,cosmo
solvent_454 / solvent_100,1.00 / 0.00,298.15,0.000000000 / -1.254657420,cosmo
solvent_596 / solvent_706,1.00 / 0.00,298.15,0.000000000 / 1.402817030,cosmo
solvent_438 / solvent_587,1.00 / 0.00,298.15,0.000000000 / 0.552554180,cosmo
solvent_306 / solvent_143,1.00 / 0.00,298.15,0.000000000 / 0.390252050,cosmo
solvent_541 / solvent_675,1.00 / 0.00,298.15,0.000000000 / 0.225896570,cosmo
solvent_441 / solvent_601,1.00 / 0.00,298.15,0.000000000 / -0.183994910,cosmo
solvent_345 / solvent_366,1.00 / 0.00,298.15,0.000000000 / -1.607524750,cosmo
solvent_542 / solvent_562,1.00 / 0.00,298.15,0.000000000 / -0.003484470,cosmo
solvent_277 / solvent_575,1.00 / 0.00,298.15,0.000000000 / -1.310243090,cosmo
solvent_299 / solvent_317,1.00 / 0.00,298.15,0.000000000 / 0.132848020,cosmo
solvent_436 / solvent_584,1.00 / 0.00,298.15,0.000000000 / 0.110414380,cosmo
solvent_392 / solvent_28,1.00 / 0.00,298.15,0.000000000 / -0.061448710,cosmo
solvent_343 / solvent_241,1.00 / 0.00,298.15,0.000000000 / -0.727517470,cosmo
solvent_329 / solvent_559,1.00 / 0.00,298.15,0.000000000 / 0.071401230,cosmo
solvent_27 / solvent_65,1.00 / 0.00,298.15,0.000000000 / 0.657898100,cosmo
solvent_417 / solvent_532,1.00 / 0.00,298.15,0.000000000 / 0.435365330,cosmo
solvent_261 / solvent_378,1.00 / 0.00,298.15,0.000000000 / -1.620257410,cosmo
solvent_320 / solvent_8,1.00 / 0.00,298.15,0.000000000 / -0.305006090,cosmo
solvent_512 / solvent_701,1.00 / 0.00,298.15,0.000000000 / 1.026509340,cosmo
solvent_380 / solvent_670,1.00 / 0.00,298.15,0.000000000 / 2.847862890,cosmo
solvent_398 / solvent_594,1.00 / 0.00,298.15,0.000000000 / -1.793596210,cosmo
solvent_303 / solvent_535,1.00 / 0.00,298.15,0.000000000 / 2.255343270,cosmo
solvent_458 / solvent_632,1.00 / 0.00,298.15,0.000000000 / -0.321576500,cosmo
solvent_316 / solvent_682,1.00 / 0.00,298.15,0.000000000 / 0.016618010,cosmo
solvent_109 / solvent_687,1.00 / 0.00,298.15,0.000000000 / 0.080034720,cosmo
solvent_404 / solvent_429,1.00 / 0.00,298.15,0.000000000 / 0.010563480,cosmo
solvent_357 / solvent_408,1.00 / 0.00,298.15,0.000000000 / 0.717141220,cosmo
solvent_273 / solvent_293,1.00 / 0.00,298.15,0.000000000 / 2.081976580,cosmo
solvent_765 / solvent_103,1.00 / 0.00,298.15,0.000000000 / 0.108004600,cosmo
solvent_722 / solvent_744,1.00 / 0.00,298.15,0.000000000 / -0.230815210,cosmo
solvent_757 / solvent_765,1.00 / 0.00,298.15,0.000000000 / 2.427759060,cosmo
solvent_575 / solvent_40,1.00 / 0.00,298.15,0.000000000 / 0.893377750,cosmo
solvent_527 / solvent_604,1.00 / 0.00,298.15,0.000000000 / 0.257027880,cosmo
solvent_398 / solvent_499,1.00 / 0.00,298.15,0.000000000 / -0.368797070,cosmo
solvent_427 / solvent_483,1.00 / 0.00,298.15,0.000000000 / -0.387509250,cosmo
solvent_450 / solvent_65,1.00 / 0.00,298.15,0.000000000 / 0.061529640,cosmo
solvent_204 / solvent_729,1.00 / 0.00,298.15,0.000000000 / 0.191193280,cosmo
solvent_460 / solvent_602,1.00 / 0.00,298.15,0.000000000 / -0.635840750,cosmo
solvent_704 / solvent_761,1.00 / 0.00,298.15,0.000000000 / 0.176141490,cosmo
solvent_138 / solvent_332,1.00 / 0.00,298.15,0.000000000 / -0.078816910,cosmo
solvent_265 / solvent_729,1.00 / 0.00,298.15,0.000000000 / 1.315941480,cosmo
solvent_390 / solvent_463,1.00 / 0.00,298.15,0.000000000 / 0.156119500,cosmo
solvent_580 / solvent_78,1.00 / 0.00,298.15,0.000000000 / 0.727522910,cosmo
solvent_98 / solvent_450,1.00 / 0.00,298.15,0.000000000 / 0.118864900,cosmo
solvent_322 / solvent_203,1.00 / 0.00,298.15,0.000000000 / -2.203546040,cosmo
solvent_542 / solvent_599,1.00 / 0.00,298.15,0.000000000 / -0.004606500,cosmo
solvent_467 / solvent_694,1.00 / 0.00,298.15,0.000000000 / 0.320625290,cosmo
solvent_143 / solvent_521,1.00 / 0.00,298.15,0.000000000 / 1.788071680,cosmo
solvent_382 / solvent_51,1.00 / 0.00,298.15,0.000000000 / 0.812135150,cosmo
solvent_1 / solvent_681,1.00 / 0.00,298.15,0.000000000 / 0.704367410,cosmo
solvent_485 / solvent_123,1.00 / 0.00,298.15,0.000000000 / 1.324271360,cosmo
solvent_504 / solvent_199,1.00 / 0.00,298.15,0.000000000 / 0.196004780,cosmo
solvent_334 / solvent_772,1.00 / 0.00,298.15,0.000000000 / -1.125671810,cosmo
solvent_354 / solvent_251,1.00 / 0.00,298.15,0.000000000 / 2.069055510,cosmo
solvent_171 / solvent_641,1.00 / 0.00,298.15,0.000000000 / 0.097155520,cosmo
solvent_624 / solvent_44,1.00 / 0.00,298.15,0.000000000 / 1.559658910,cosmo
solvent_513 / solvent_624,1.00 / 0.00,298.15,0.000000000 / 0.009885770,cosmo
solvent_340 / solvent_696,1.00 / 0.00,298.15,0.000000000 / 1.502180120,cosmo
solvent_489 / solvent_44,1.00 / 0.00,298.15,0.000000000 / 0.180137430,cosmo
solvent_46 / solvent_384,1.00 / 0.00,298.15,0.000000000 / 0.432812760,cosmo
solvent_81 / solvent_673,1.00 / 0.00,298.15,0.000000000 / -0.506292190,cosmo
solvent_95 / solvent_764,1.00 / 0.00,298.15,0.000000000 / 2.716607740,cosmo
solvent_566 / solvent_580,1.00 / 0.00,298.15,0.000000000 / 0.120400970,cosmo
solvent_367 / solvent_40,1.00 / 0.00,298.15,0.000000000 / 2.052408160,cosmo
solvent_357 / solvent_764,1.00 / 0.00,298.15,0.000000000 / 1.962802580,cosmo
solvent_645 / solvent_671,1.00 / 0.00,298.15,0.000000000 / 4.326719750,cosmo
solvent_305 / solvent_229,1.00 / 0.00,298.15,0.000000000 / 2.342826700,cosmo
solvent_490 / solvent_111,1.00 / 0.00,298.15,0.000000000 / 0.408969440,cosmo
solvent_635 / solvent_7,1.00 / 0.00,298.15,0.000000000 / 4.455823070,cosmo
solvent_319 / solvent_672,1.00 / 0.00,298.15,0.000000000 / 1.496243940,cosmo
solvent_264 / solvent_494,1.00 / 0.00,298.15,0.000000000 / -0.508482730,cosmo
solvent_98 / solvent_522,1.00 / 0.00,298.15,0.000000000 / 1.214128090,cosmo
solvent_501 / solvent_502,1.00 / 0.00,298.15,0.000000000 / -0.077555620,cosmo
solvent_513 / solvent_748,1.00 / 0.00,298.15,0.000000000 / -0.019962780,cosmo
solvent_32 / solvent_20,1.00 / 0.00,298.15,0.000000000 / 1.434940430,cosmo
solvent_370 / solvent_93,1.00 / 0.00,298.15,0.000000000 / 0.069104720,cosmo
solvent_282 / solvent_164,1.00 / 0.00,298.15,0.000000000 / 2.915960890,cosmo
solvent_17 / solvent_488,1.00 / 0.00,298.15,0.000000000 / 0.683567630,cosmo
solvent_198 / solvent_790,1.00 / 0.00,298.15,0.000000000 / 1.407089760,cosmo
solvent_330 / solvent_714,1.00 / 0.00,298.15,0.000000000 / 0.153892020,cosmo
solvent_534 / solvent_643,1.00 / 0.00,298.15,0.000000000 / -0.354143260,cosmo
solvent_487 / solvent_540,1.00 / 0.00,298.15,0.000000000 / -1.261929530,cosmo
solvent_38 / solvent_446,1.00 / 0.00,298.15,0.000000000 / 0.605045360,cosmo
solvent_192 / solvent_168,1.00 / 0.00,298.15,0.000000000 / -2.064080800,cosmo
solvent_544 / solvent_630,1.00 / 0.00,298.15,0.000000000 / -0.342575260,cosmo
solvent_375 / solvent_395,1.00 / 0.00,298.15,0.000000000 / 1.214507920,cosmo
solvent_333 / solvent_450,1.00 / 0.00,298.15,0.000000000 / 0.250478080,cosmo
solvent_569 / solvent_742,1.00 / 0.00,298.15,0.000000000 / 2.281639520,cosmo
solvent_525 / solvent_36,1.00 / 0.00,298.15,0.000000000 / 12.688881670,cosmo
solvent_340 / solvent_704,1.00 / 0.00,298.15,0.000000000 / 1.539483000,cosmo
solvent_307 / solvent_464,1.00 / 0.00,298.15,0.000000000 / -0.551885800,cosmo
solvent_430 / solvent_685,1.00 / 0.00,298.15,0.000000000 / 0.709494560,cosmo
solvent_609 / solvent_711,1.00 / 0.00,298.15,0.000000000 / 5.942698620,cosmo
solvent_652 / solvent_757,1.00 / 0.00,298.15,0.000000000 / 2.664919720,cosmo
solvent_357 / solvent_612,1.00 / 0.00,298.15,0.000000000 / 0.160027470,cosmo
solvent_335 / solvent_632,1.00 / 0.00,298.15,0.000000000 / -0.215365060,cosmo
solvent_519 / solvent_686,1.00 / 0.00,298.15,0.000000000 / -0.121243260,cosmo
solvent_387 / solvent_392,1.00 / 0.00,298.15,0.000000000 / -0.589728740,cosmo
solvent_345 / solvent_500,1.00 / 0.00,298.15,0.000000000 / -4.289244580,cosmo
solvent_556 / solvent_569,1.00 / 0.00,298.15,0.000000000 / 0.050290220,cosmo
solvent_331 / solvent_634,1.00 / 0.00,298.15,0.000000000 / 0.130191620,cosmo
solvent_613 / solvent_654,1.00 / 0.00,298.15,0.000000000 / -0.208013130,cosmo
solvent_262 / solvent_743,1.00 / 0.00,298.15,0.000000000 / 1.381234330,cosmo
solvent_490 / solvent_508,1.00 / 0.00,298.15,0.000000000 / 1.665491600,cosmo
solvent_362 / solvent_461,1.00 / 0.00,298.15,0.000000000 / 0.369021300,cosmo
solvent_557 / solvent_716,1.00 / 0.00,298.15,0.000000000 / -0.076508820,cosmo
solvent_379 / solvent_711,1.00 / 0.00,298.15,0.000000000 / 5.699068290,cosmo
solvent_288 / solvent_229,1.00 / 0.00,298.15,0.000000000 / 0.776369340,cosmo
solvent_178 / solvent_620,1.00 / 0.00,298.15,0.000000000 / 4.804850870,cosmo
solvent_335 / solvent_545,1.00 / 0.00,298.15,0.000000000 / -0.298693430,cosmo
solvent_287 / solvent_389,1.00 / 0.00,298.15,0.000000000 / 1.466325220,cosmo
solvent_309 / solvent_317,1.00 / 0.00,298.15,0.000000000 / 1.621611020,cosmo
solvent_230 / solvent_561,1.00 / 0.00,298.15,0.000000000 / 1.208265410,cosmo
solvent_83 / solvent_771,1.00 / 0.00,298.15,0.000000000 / 0.057795010,cosmo
solvent_276 / solvent_624,1.00 / 0.00,298.15,0.000000000 / 0.788511410,cosmo
solvent_191 / solvent_743,1.00 / 0.00,298.15,0.000000000 / 3.312278430,cosmo
solvent_115 / solvent_785,1.00 / 0.00,298.15,0.000000000 / -0.389051940,cosmo
solvent_654 / solvent_710,1.00 / 0.00,298.15,0.000000000 / -0.235681230,cosmo
solvent_363 / solvent_705,1.00 / 0.00,298.15,0.000000000 / -0.018220870,cosmo
solvent_319 / solvent_419,1.00 / 0.00,298.15,0.000000000 / 1.516231590,cosmo
solvent_462 / solvent_659,1.00 / 0.00,298.15,0.000000000 / -2.010731010,cosmo
solvent_326 / solvent_461,1.00 / 0.00,298.15,0.000000000 / 1.796441630,cosmo
solvent_621 / solvent_761,1.00 / 0.00,298.15,0.000000000 / 1.583089410,cosmo
solvent_388 / solvent_408,1.00 / 0.00,298.15,0.000000000 / -0.353609500,cosmo
solvent_679 / solvent_117,1.00 / 0.00,298.15,0.000000000 / -0.330850830,cosmo
solvent_9 / solvent_512,1.00 / 0.00,298.15,0.000000000 / -1.310680760,cosmo
solvent_109 / solvent_648,1.00 / 0.00,298.15,0.000000000 / 0.996859170,cosmo
solvent_558 / solvent_693,1.00 / 0.00,298.15,0.000000000 / 0.297890030,cosmo
solvent_660 / solvent_715,1.00 / 0.00,298.15,0.000000000 / 0.147028320,cosmo
solvent_644 / solvent_667,1.00 / 0.00,298.15,0.000000000 / -0.852045250,cosmo
solvent_415 / solvent_421,1.00 / 0.00,298.15,0.000000000 / -0.421540570,cosmo
solvent_208 / solvent_86,1.00 / 0.00,298.15,0.000000000 / 0.219491990,cosmo
solvent_149 / solvent_491,1.00 / 0.00,298.15,0.000000000 / 0.818012480,cosmo
solvent_54 / solvent_609,1.00 / 0.00,298.15,0.000000000 / 3.865782010,cosmo
solvent_586 / solvent_681,1.00 / 0.00,298.15,0.000000000 / 8.845076220,cosmo
solvent_445 / solvent_608,1.00 / 0.00,298.15,0.000000000 / 1.820719590,cosmo
solvent_509 / solvent_637,1.00 / 0.00,298.15,0.000000000 / 2.952510860,cosmo
solvent_314 / solvent_607,1.00 / 0.00,298.15,0.000000000 / -0.563591400,cosmo
solvent_302 / solvent_346,1.00 / 0.00,298.15,0.000000000 / 1.809724740,cosmo
solvent_39 / solvent_678,1.00 / 0.00,298.15,0.000000000 / -0.932349180,cosmo
solvent_199 / solvent_110,1.00 / 0.00,298.15,0.000000000 / -0.167096400,cosmo
solvent_400 / solvent_420,1.00 / 0.00,298.15,0.000000000 / -0.111133900,cosmo
solvent_417 / solvent_617,1.00 / 0.00,298.15,0.000000000 / 1.229403330,cosmo
solvent_310 / solvent_103,1.00 / 0.00,298.15,0.000000000 / -0.027346630,cosmo
solvent_433 / solvent_208,1.00 / 0.00,298.15,0.000000000 / 0.000125600,cosmo
solvent_267 / solvent_608,1.00 / 0.00,298.15,0.000000000 / 2.294459300,cosmo
solvent_348 / solvent_504,1.00 / 0.00,298.15,0.000000000 / 1.236757810,cosmo
solvent_263 / solvent_88,1.00 / 0.00,298.15,0.000000000 / -0.022318800,cosmo
solvent_438 / solvent_241,1.00 / 0.00,298.15,0.000000000 / -1.029053290,cosmo
solvent_515 / solvent_706,1.00 / 0.00,298.15,0.000000000 / -0.455794000,cosmo
solvent_463 / solvent_47,1.00 / 0.00,298.15,0.000000000 / -0.252786450,cosmo
solvent_554 / solvent_716,1.00 / 0.00,298.15,0.000000000 / 0.380378520,cosmo
solvent_414 / solvent_419,1.00 / 0.00,298.15,0.000000000 / 2.779188890,cosmo
solvent_393 / solvent_602,1.00 / 0.00,298.15,0.000000000 / 0.125354470,cosmo
solvent_286 / solvent_645,1.00 / 0.00,298.15,0.000000000 / -1.463843520,cosmo
solvent_49 / solvent_777,1.00 / 0.00,298.15,0.000000000 / 1.094619520,cosmo
solvent_43 / solvent_565,1.00 / 0.00,298.15,0.000000000 / 3.275734170,cosmo
solvent_464 / solvent_677,1.00 / 0.00,298.15,0.000000000 / -1.237919580,cosmo
solvent_634 / solvent_216,1.00 / 0.00,298.15,0.000000000 / 3.197422100,cosmo
solvent_464 / solvent_179,1.00 / 0.00,298.15,0.000000000 / -0.255681110,cosmo
solvent_86 / solvent_773,1.00 / 0.00,298.15,0.000000000 / 0.172890480,cosmo
solvent_82 / solvent_679,1.00 / 0.00,298.15,0.000000000 / -1.351714050,cosmo
solvent_404 / solvent_546,1.00 / 0.00,298.15,0.000000000 / 2.464060660,cosmo
solvent_466 / solvent_599,1.00 / 0.00,298.15,0.000000000 / 0.097287180,cosmo
solvent_318 / solvent_491,1.00 / 0.00,298.15,0.000000000 / 0.634514360,cosmo
solvent_325 / solvent_775,1.00 / 0.00,298.15,0.000000000 / 2.708959870,cosmo
solvent_208 / solvent_532,1.00 / 0.00,298.15,0.000000000 / -0.096438820,cosmo
solvent_445 / solvent_136,1.00 / 0.00,298.15,0.000000000 / 0.821364490,cosmo
solvent_403 / solvent_504,1.00 / 0.00,298.15,0.000000000 / -1.148095070,cosmo
solvent_510 / solvent_651,1.00 / 0.00,298.15,0.000000000 / 0.036020710,cosmo
solvent_466 / solvent_593,1.00 / 0.00,298.15,0.000000000 / 1.248715200,cosmo
solvent_495 / solvent_604,1.00 / 0.00,298.15,0.000000000 / -0.052439050,cosmo
solvent_55 / solvent_563,1.00 / 0.00,298.15,0.000000000 / -0.289543370,cosmo
solvent_59 / solvent_746,1.00 / 0.00,298.15,0.000000000 / -0.389846100,cosmo
solvent_530 / solvent_660,1.00 / 0.00,298.15,0.000000000 / 0.259791120,cosmo
solvent_274 / solvent_352,1.00 / 0.00,298.15,0.000000000 / 1.019604880,cosmo
solvent_412 / solvent_460,1.00 / 0.00,298.15,0.000000000 / -0.847351430,cosmo
solvent_102 / solvent_423,1.00 / 0.00,298.15,0.000000000 / 2.318891260,cosmo
solvent_58 / solvent_80,1.00 / 0.00,298.15,0.000000000 / 4.140102500,cosmo
solvent_332 / solvent_250,1.00 / 0.00,298.15,0.000000000 / 0.232706660,cosmo
solvent_498 / solvent_559,1.00 / 0.00,298.15,0.000000000 / 1.689343730,cosmo
solvent_266 / solvent_628,1.00 / 0.00,298.15,0.000000000 / -0.211728380,cosmo
