solv_i_id,molefrac_i,ln_gamma_i
solvent_3 / solvent_194 / solvent_748,0.70 / 0.15 / 0.15,-0.018769440 / 0.513699910 / -0.721126950
solvent_188 / solvent_451 / solvent_680,0.70 / 0.15 / 0.15,-0.000848360 / -0.002911300 / -0.128709890
solvent_75 / solvent_561 / solvent_829,0.70 / 0.15 / 0.15,0.044695960 / 0.443862670 / 0.209924340
solvent_7 / solvent_232 / solvent_704,0.70 / 0.15 / 0.15,-0.046406100 / -0.052865550 / -0.326248780
solvent_73 / solvent_454 / solvent_466,0.70 / 0.15 / 0.15,-0.002475730 / -0.048971580 / 0.044084500
solvent_14 / solvent_24 / solvent_431,0.70 / 0.15 / 0.15,0.128409340 / 0.131955910 / -1.660056820
solvent_339 / solvent_442 / solvent_844,0.70 / 0.15 / 0.15,0.016268980 / 0.049824100 / 1.454867580
solvent_68 / solvent_152 / solvent_592,0.70 / 0.15 / 0.15,0.101551460 / 1.316804840 / -0.047137110
solvent_139 / solvent_519 / solvent_700,0.70 / 0.15 / 0.15,-0.002933890 / -0.126058220 / 0.007153230
solvent_96 / solvent_118 / solvent_408,0.70 / 0.15 / 0.15,0.006525870 / 0.128825100 / -0.001895080
solvent_451 / solvent_508 / solvent_642,0.70 / 0.15 / 0.15,-0.002851590 / -0.009639230 / -0.067986230
solvent_214 / solvent_620 / solvent_668,0.70 / 0.15 / 0.15,0.066198100 / 0.133388830 / 0.786756620
solvent_135 / solvent_399 / solvent_402,0.70 / 0.15 / 0.15,0.100610780 / 0.126980790 / 0.572391320
solvent_163 / solvent_311 / solvent_716,0.70 / 0.15 / 0.15,0.040941560 / 0.821904810 / 0.646821850
solvent_430 / solvent_513 / solvent_722,0.70 / 0.15 / 0.15,-0.003214000 / 0.360331840 / 0.288789270
solvent_163 / solvent_265 / solvent_649,0.70 / 0.15 / 0.15,0.070907920 / 0.628259940 / 0.282936370
solvent_75 / solvent_640 / solvent_819,0.70 / 0.15 / 0.15,0.086102210 / 0.943652290 / -0.145758120
solvent_87 / solvent_557 / solvent_594,0.70 / 0.15 / 0.15,-0.005333820 / -0.007970870 / -0.157457710
solvent_112 / solvent_323 / solvent_525,0.70 / 0.15 / 0.15,0.022668840 / 0.153094170 / 0.070631970
solvent_23 / solvent_306 / solvent_817,0.70 / 0.15 / 0.15,0.129550610 / 0.929931980 / 0.732935260
solvent_516 / solvent_533 / solvent_639,0.70 / 0.15 / 0.15,0.246392960 / -1.440968490 / -5.090999340
solvent_603 / solvent_710 / solvent_756,0.70 / 0.15 / 0.15,0.074125120 / -1.242578780 / 1.163945200
solvent_182 / solvent_398 / solvent_430,0.70 / 0.15 / 0.15,0.002626740 / 0.092721390 / 0.506200750
solvent_362 / solvent_488 / solvent_635,0.70 / 0.15 / 0.15,0.155998680 / 0.150537240 / -0.117802330
solvent_66 / solvent_590 / solvent_651,0.70 / 0.15 / 0.15,-0.001348940 / -0.029716310 / -0.208875050
solvent_131 / solvent_229 / solvent_483,0.70 / 0.15 / 0.15,0.072842360 / 0.621648870 / -0.062390770
solvent_317 / solvent_349 / solvent_481,0.70 / 0.15 / 0.15,0.043964040 / 0.312460960 / -0.045161190
solvent_514 / solvent_678 / solvent_768,0.70 / 0.15 / 0.15,0.131708220 / 0.397693550 / 0.330280630
solvent_93 / solvent_376 / solvent_505,0.70 / 0.15 / 0.15,-0.156504900 / 0.318746620 / -1.709370190
solvent_489 / solvent_758 / solvent_816,0.70 / 0.15 / 0.15,-0.051186640 / -0.121047210 / -0.069828540
solvent_140 / solvent_549 / solvent_591,0.70 / 0.15 / 0.15,-0.017416140 / -0.096059160 / -0.092614920
solvent_301 / solvent_563 / solvent_699,0.70 / 0.15 / 0.15,0.013576810 / -0.033478110 / 0.229655330
solvent_261 / solvent_300 / solvent_593,0.70 / 0.15 / 0.15,0.006029800 / 0.056941740 / -0.095894930
solvent_494 / solvent_726 / solvent_746,0.70 / 0.15 / 0.15,-0.039559970 / 0.705107940 / -1.293718250
solvent_656 / solvent_705 / solvent_753,0.70 / 0.15 / 0.15,-0.001804700 / 0.147370760 / 0.063043490
solvent_166 / solvent_311 / solvent_578,0.70 / 0.15 / 0.15,0.107295950 / 0.095794660 / 0.702366800
solvent_70 / solvent_628 / solvent_652,0.70 / 0.15 / 0.15,0.020944650 / 0.048466160 / 0.771627320
solvent_231 / solvent_575 / solvent_626,0.70 / 0.15 / 0.15,0.003532230 / 0.598741860 / 0.016092390
solvent_20 / solvent_247 / solvent_727,0.70 / 0.15 / 0.15,0.034156140 / 0.071837020 / 0.044757300
solvent_123 / solvent_488 / solvent_838,0.70 / 0.15 / 0.15,-0.026131330 / -1.032599850 / 0.542151770
solvent_507 / solvent_760 / solvent_837,0.70 / 0.15 / 0.15,-0.019951730 / 0.528659130 / -0.168642110
solvent_191 / solvent_511 / solvent_778,0.70 / 0.15 / 0.15,-0.036251550 / -0.177370330 / -0.404786540
solvent_195 / solvent_553 / solvent_612,0.70 / 0.15 / 0.15,0.047663200 / 0.383706430 / 0.187520140
solvent_46 / solvent_253 / solvent_314,0.70 / 0.15 / 0.15,0.055488150 / -0.033330280 / 0.634863530
solvent_83 / solvent_203 / solvent_659,0.70 / 0.15 / 0.15,0.032047300 / -0.112733810 / -0.125945660
solvent_515 / solvent_517 / solvent_600,0.70 / 0.15 / 0.15,0.026318730 / 0.764505540 / -0.435240930
solvent_25 / solvent_408 / solvent_751,0.70 / 0.15 / 0.15,-0.011882900 / -0.165278190 / -0.205452480
solvent_515 / solvent_522 / solvent_530,0.70 / 0.15 / 0.15,0.692326020 / 0.510027370 / 5.345998910
solvent_626 / solvent_663 / solvent_670,0.70 / 0.15 / 0.15,-0.009498580 / 0.253787110 / -0.092723080
solvent_309 / solvent_700 / solvent_831,0.70 / 0.15 / 0.15,0.014040120 / -0.014240240 / 0.259616380
solvent_397 / solvent_414 / solvent_467,0.70 / 0.15 / 0.15,0.004868160 / 0.180120940 / -0.055978920
solvent_16 / solvent_240 / solvent_471,0.70 / 0.15 / 0.15,0.028173900 / 0.479892400 / -0.114342510
solvent_412 / solvent_460 / solvent_693,0.70 / 0.15 / 0.15,-0.038595570 / -0.207193940 / -0.112434590
solvent_39 / solvent_383 / solvent_710,0.70 / 0.15 / 0.15,0.074698150 / 0.064213020 / -1.229952680
solvent_374 / solvent_703 / solvent_707,0.70 / 0.15 / 0.15,0.145167990 / 0.178273100 / 2.091509340
solvent_84 / solvent_262 / solvent_418,0.70 / 0.15 / 0.15,-0.009724110 / -0.042158730 / 0.304454140
solvent_106 / solvent_361 / solvent_551,0.70 / 0.15 / 0.15,0.106815900 / 0.307601770 / 0.890238300
solvent_213 / solvent_487 / solvent_743,0.70 / 0.15 / 0.15,-0.047830970 / -0.113869560 / -2.150547740
solvent_76 / solvent_110 / solvent_669,0.70 / 0.15 / 0.15,0.003661900 / -0.091058330 / -0.030672290
solvent_184 / solvent_482 / solvent_505,0.70 / 0.15 / 0.15,0.363562480 / 0.352226560 / -0.888282430
solvent_512 / solvent_551 / solvent_837,0.70 / 0.15 / 0.15,0.066038560 / 0.833523490 / 0.068671750
solvent_669 / solvent_696 / solvent_818,0.70 / 0.15 / 0.15,-0.065618070 / -0.090840380 / -0.133807980
solvent_218 / solvent_272 / solvent_476,0.70 / 0.15 / 0.15,0.170901640 / 0.481289280 / 1.611873350
solvent_164 / solvent_611 / solvent_836,0.70 / 0.15 / 0.15,0.078537910 / 0.584134390 / 0.588036570
solvent_449 / solvent_563 / solvent_614,0.70 / 0.15 / 0.15,-0.002433780 / 0.029285900 / 0.348248020
solvent_99 / solvent_203 / solvent_694,0.70 / 0.15 / 0.15,0.107513440 / 0.508491490 / 0.875900040
solvent_206 / solvent_384 / solvent_412,0.70 / 0.15 / 0.15,-0.144106110 / -0.859773040 / -0.276123890
solvent_219 / solvent_760 / solvent_842,0.70 / 0.15 / 0.15,0.058284940 / 0.341406690 / 1.744470360
solvent_105 / solvent_113 / solvent_202,0.70 / 0.15 / 0.15,-0.035138550 / -0.123293100 / -0.158360460
solvent_287 / solvent_467 / solvent_513,0.70 / 0.15 / 0.15,0.030653270 / 0.078787490 / 0.113413220
solvent_80 / solvent_329 / solvent_478,0.70 / 0.15 / 0.15,0.368315120 / 1.582450370 / 1.468069480
solvent_372 / solvent_479 / solvent_830,0.70 / 0.15 / 0.15,0.053399150 / -0.477622200 / 0.961657960
solvent_419 / solvent_431 / solvent_711,0.70 / 0.15 / 0.15,0.021271690 / 0.218515910 / 0.384599930
solvent_139 / solvent_258 / solvent_266,0.70 / 0.15 / 0.15,0.040487150 / -0.293041100 / 0.384333320
solvent_202 / solvent_514 / solvent_788,0.70 / 0.15 / 0.15,-0.054830950 / 0.198431380 / -2.598138570
solvent_399 / solvent_476 / solvent_650,0.70 / 0.15 / 0.15,0.003246790 / 0.014593600 / 0.362022860
solvent_593 / solvent_627 / solvent_774,0.70 / 0.15 / 0.15,0.018262010 / -0.094522440 / 0.727278560
solvent_61 / solvent_133 / solvent_181,0.70 / 0.15 / 0.15,0.212300650 / 0.404602510 / 0.036191510
solvent_7 / solvent_380 / solvent_789,0.70 / 0.15 / 0.15,-0.018277510 / -0.390778140 / 0.088493680
solvent_551 / solvent_639 / solvent_717,0.70 / 0.15 / 0.15,0.069536880 / -0.986973330 / 0.912765790
solvent_235 / solvent_341 / solvent_826,0.70 / 0.15 / 0.15,0.060129830 / 1.037960050 / 0.221365140
solvent_203 / solvent_508 / solvent_838,0.70 / 0.15 / 0.15,-0.001343740 / 0.076277180 / -0.064659330
solvent_180 / solvent_705 / solvent_769,0.70 / 0.15 / 0.15,-0.023769100 / 1.704673470 / 0.173973070
solvent_358 / solvent_411 / solvent_423,0.70 / 0.15 / 0.15,0.110090520 / 0.044063010 / 1.891705600
solvent_416 / solvent_510 / solvent_557,0.70 / 0.15 / 0.15,0.043793930 / 0.438563480 / -0.157935240
solvent_98 / solvent_127 / solvent_353,0.70 / 0.15 / 0.15,0.057748620 / 1.013519900 / -0.781063160
solvent_111 / solvent_559 / solvent_628,0.70 / 0.15 / 0.15,-0.027118430 / -0.575628100 / -0.169126520
solvent_271 / solvent_557 / solvent_628,0.70 / 0.15 / 0.15,0.088035530 / 0.805040400 / 0.123394330
solvent_39 / solvent_317 / solvent_760,0.70 / 0.15 / 0.15,0.125627630 / 0.485385540 / 0.874713200
solvent_119 / solvent_210 / solvent_441,0.70 / 0.15 / 0.15,0.072240950 / 0.095106040 / 0.940640450
solvent_39 / solvent_552 / solvent_700,0.70 / 0.15 / 0.15,0.205077480 / 0.475735300 / 0.143028710
solvent_48 / solvent_373 / solvent_727,0.70 / 0.15 / 0.15,0.000402790 / 0.009829340 / 0.007475470
solvent_229 / solvent_358 / solvent_734,0.70 / 0.15 / 0.15,-0.042193110 / -0.035952390 / -0.452395120
solvent_230 / solvent_294 / solvent_635,0.70 / 0.15 / 0.15,0.023370540 / -0.660679450 / -0.194825260
solvent_164 / solvent_452 / solvent_541,0.70 / 0.15 / 0.15,-0.019240400 / -1.765566020 / 0.053326210
solvent_48 / solvent_431 / solvent_707,0.70 / 0.15 / 0.15,0.160535460 / 0.182087540 / 2.698212630
solvent_76 / solvent_607 / solvent_786,0.70 / 0.15 / 0.15,-0.019595440 / 0.007050760 / 0.131697420
solvent_239 / solvent_483 / solvent_679,0.70 / 0.15 / 0.15,0.000897180 / -1.062104260 / 0.816695850
solvent_292 / solvent_456 / solvent_507,0.70 / 0.15 / 0.15,0.003454400 / -0.009528210 / 0.146612360
solvent_145 / solvent_201 / solvent_539,0.70 / 0.15 / 0.15,-0.057915440 / 0.684519900 / 0.002154290
solvent_435 / solvent_448 / solvent_600,0.70 / 0.15 / 0.15,-0.028150550 / 0.076976260 / -0.702112900
solvent_135 / solvent_251 / solvent_350,0.70 / 0.15 / 0.15,0.049737880 / -0.056282120 / 1.867071450
solvent_55 / solvent_312 / solvent_365,0.70 / 0.15 / 0.15,-0.013955030 / -0.637370660 / 0.090949170
solvent_316 / solvent_553 / solvent_795,0.70 / 0.15 / 0.15,-0.257444290 / -0.013750000 / -0.757779270
solvent_159 / solvent_343 / solvent_475,0.70 / 0.15 / 0.15,0.038791270 / 0.891596110 / 0.352935800
solvent_1 / solvent_456 / solvent_701,0.70 / 0.15 / 0.15,-0.014315860 / -0.378298310 / -0.111410440
solvent_5 / solvent_247 / solvent_774,0.70 / 0.15 / 0.15,0.060454720 / -0.612027260 / 1.280692790
solvent_61 / solvent_550 / solvent_594,0.70 / 0.15 / 0.15,-0.013533370 / -0.074556740 / -0.068903060
solvent_213 / solvent_727 / solvent_828,0.70 / 0.15 / 0.15,-0.000174290 / -0.031933310 / 0.016009280
solvent_115 / solvent_431 / solvent_766,0.70 / 0.15 / 0.15,-0.011194740 / -0.076529090 / -0.150879400
solvent_205 / solvent_627 / solvent_714,0.70 / 0.15 / 0.15,0.049112280 / 0.083347340 / 0.512820380
solvent_21 / solvent_23 / solvent_311,0.70 / 0.15 / 0.15,0.129312760 / 0.683671470 / 0.568525880
solvent_1 / solvent_539 / solvent_779,0.70 / 0.15 / 0.15,0.043272790 / 2.059964220 / 0.027063450
solvent_477 / solvent_498 / solvent_628,0.70 / 0.15 / 0.15,0.137324400 / 1.158443190 / 0.553610540
solvent_91 / solvent_102 / solvent_448,0.70 / 0.15 / 0.15,-0.012586350 / -0.023865280 / -0.193461780
solvent_393 / solvent_445 / solvent_590,0.70 / 0.15 / 0.15,-0.016160760 / 0.113682680 / -0.109909290
solvent_642 / solvent_680 / solvent_807,0.70 / 0.15 / 0.15,-0.022058680 / -0.494483060 / -0.007296400
solvent_442 / solvent_515 / solvent_691,0.70 / 0.15 / 0.15,0.064751680 / 1.589903510 / 0.461367020
solvent_89 / solvent_408 / solvent_734,0.70 / 0.15 / 0.15,0.062836280 / 0.392714620 / 0.349544210
solvent_266 / solvent_659 / solvent_695,0.70 / 0.15 / 0.15,0.012457480 / -1.050165310 / 0.617488140
solvent_57 / solvent_264 / solvent_381,0.70 / 0.15 / 0.15,0.005778420 / -0.009677960 / 0.039634540
solvent_217 / solvent_236 / solvent_637,0.70 / 0.15 / 0.15,-0.029925970 / 0.361427890 / -1.183010750
solvent_122 / solvent_521 / solvent_710,0.70 / 0.15 / 0.15,-0.078932440 / -0.109218700 / -1.490564740
solvent_186 / solvent_277 / solvent_554,0.70 / 0.15 / 0.15,0.039101390 / -0.084359790 / 0.799012550
solvent_382 / solvent_765 / solvent_782,0.70 / 0.15 / 0.15,0.161188170 / 0.793438240 / 1.537097700
solvent_425 / solvent_676 / solvent_790,0.70 / 0.15 / 0.15,-0.028202390 / -0.031522720 / -0.155667350
solvent_534 / solvent_590 / solvent_591,0.70 / 0.15 / 0.15,-0.022230040 / -0.634172190 / -0.033962240
solvent_197 / solvent_334 / solvent_552,0.70 / 0.15 / 0.15,-0.052155380 / -0.185468340 / -0.169115060
solvent_49 / solvent_175 / solvent_181,0.70 / 0.15 / 0.15,0.011859770 / -1.400417320 / 0.317405260
solvent_193 / solvent_212 / solvent_269,0.70 / 0.15 / 0.15,0.047550870 / 0.256831060 / 0.039494790
solvent_34 / solvent_109 / solvent_112,0.70 / 0.15 / 0.15,0.015625650 / -0.069291730 / -0.012601210
solvent_311 / solvent_386 / solvent_399,0.70 / 0.15 / 0.15,-0.025803270 / -0.116742310 / 0.287596950
solvent_257 / solvent_321 / solvent_771,0.70 / 0.15 / 0.15,0.003393490 / -0.123408680 / -0.213928320
solvent_135 / solvent_624 / solvent_799,0.70 / 0.15 / 0.15,-0.004383930 / 0.649669520 / -0.337707170
solvent_460 / solvent_497 / solvent_787,0.70 / 0.15 / 0.15,0.036765820 / 0.635066480 / -0.705554790
solvent_169 / solvent_197 / solvent_606,0.70 / 0.15 / 0.15,0.009861760 / -0.181573040 / 0.050300900
solvent_82 / solvent_278 / solvent_359,0.70 / 0.15 / 0.15,0.002726130 / -0.071960380 / -0.140560790
solvent_386 / solvent_387 / solvent_731,0.70 / 0.15 / 0.15,0.184364340 / 0.385592230 / 1.639774480
solvent_11 / solvent_139 / solvent_761,0.70 / 0.15 / 0.15,-0.004305540 / -0.009714920 / 0.487414380
solvent_109 / solvent_121 / solvent_586,0.70 / 0.15 / 0.15,0.014881360 / -0.020420470 / -1.014750220
solvent_95 / solvent_365 / solvent_836,0.70 / 0.15 / 0.15,0.131470770 / 0.151761400 / 0.303444070
solvent_199 / solvent_409 / solvent_521,0.70 / 0.15 / 0.15,0.145742650 / -1.318730730 / -0.370907980
solvent_85 / solvent_236 / solvent_377,0.70 / 0.15 / 0.15,0.034359810 / 0.165272940 / -0.083420940
solvent_266 / solvent_297 / solvent_583,0.70 / 0.15 / 0.15,-0.005527670 / 0.064093000 / 0.021448610
solvent_122 / solvent_459 / solvent_513,0.70 / 0.15 / 0.15,0.010665990 / 0.009797900 / 0.202236200
solvent_135 / solvent_157 / solvent_695,0.70 / 0.15 / 0.15,0.014874510 / 0.625286700 / 0.037584920
solvent_233 / solvent_335 / solvent_824,0.70 / 0.15 / 0.15,0.056628080 / 0.302062810 / -0.186581110
solvent_213 / solvent_222 / solvent_735,0.70 / 0.15 / 0.15,-0.049175770 / 0.116572930 / -0.647853210
solvent_4 / solvent_81 / solvent_765,0.70 / 0.15 / 0.15,-0.042564380 / 0.246549170 / -0.945937500
solvent_604 / solvent_698 / solvent_795,0.70 / 0.15 / 0.15,0.004598770 / -0.285555240 / 0.329523660
solvent_149 / solvent_225 / solvent_589,0.70 / 0.15 / 0.15,0.097821120 / 1.060222720 / 0.132733760
solvent_74 / solvent_304 / solvent_796,0.70 / 0.15 / 0.15,0.043564540 / 0.374156460 / 1.764329540
solvent_77 / solvent_143 / solvent_332,0.70 / 0.15 / 0.15,0.080514560 / 0.075154240 / 0.453225910
solvent_13 / solvent_217 / solvent_496,0.70 / 0.15 / 0.15,0.051803460 / 0.594655480 / -0.785928190
solvent_110 / solvent_189 / solvent_373,0.70 / 0.15 / 0.15,-0.004389430 / 0.223841330 / -0.016952750
solvent_225 / solvent_695 / solvent_718,0.70 / 0.15 / 0.15,0.044770280 / 0.473259670 / 0.071918570
solvent_127 / solvent_642 / solvent_656,0.70 / 0.15 / 0.15,0.040104810 / -0.629838620 / 0.845376280
solvent_102 / solvent_536 / solvent_607,0.70 / 0.15 / 0.15,0.014357090 / -0.437736850 / 0.584483780
solvent_103 / solvent_430 / solvent_799,0.70 / 0.15 / 0.15,-0.044530170 / 0.058529310 / -0.592378000
solvent_35 / solvent_296 / solvent_494,0.70 / 0.15 / 0.15,0.141222730 / -0.287520690 / 1.197076480
solvent_259 / solvent_516 / solvent_551,0.70 / 0.15 / 0.15,0.211896080 / 1.038479690 / 0.329793690
solvent_163 / solvent_506 / solvent_545,0.70 / 0.15 / 0.15,-0.005805720 / -0.886737430 / 0.596242130
solvent_571 / solvent_576 / solvent_587,0.70 / 0.15 / 0.15,-0.092668430 / -0.347960120 / -0.706782910
solvent_160 / solvent_242 / solvent_748,0.70 / 0.15 / 0.15,-0.007760780 / -0.021585490 / -0.398052570
solvent_114 / solvent_536 / solvent_557,0.70 / 0.15 / 0.15,0.182231870 / 0.410212880 / 0.901639300
solvent_280 / solvent_449 / solvent_734,0.70 / 0.15 / 0.15,-0.028446170 / -0.165964450 / -0.133160990
solvent_74 / solvent_372 / solvent_796,0.70 / 0.15 / 0.15,0.166826290 / 1.071536880 / 1.308180080
solvent_399 / solvent_435 / solvent_669,0.70 / 0.15 / 0.15,0.020964520 / 0.286702960 / -0.010471010
solvent_409 / solvent_593 / solvent_594,0.70 / 0.15 / 0.15,0.018576960 / 0.075146390 / 0.088314600
solvent_425 / solvent_441 / solvent_821,0.70 / 0.15 / 0.15,-0.000973830 / 0.200487370 / 0.271652580
solvent_2 / solvent_145 / solvent_422,0.70 / 0.15 / 0.15,0.149269200 / 0.902569780 / 0.144669320
solvent_344 / solvent_359 / solvent_777,0.70 / 0.15 / 0.15,-0.010824110 / -0.496244790 / -0.397307030
solvent_9 / solvent_560 / solvent_705,0.70 / 0.15 / 0.15,0.026534520 / 0.024114710 / 0.607791520
solvent_271 / solvent_624 / solvent_822,0.70 / 0.15 / 0.15,0.060873290 / 1.455380480 / -0.094437580
solvent_110 / solvent_406 / solvent_687,0.70 / 0.15 / 0.15,-0.038428430 / -0.603821000 / 0.225943500
solvent_152 / solvent_331 / solvent_819,0.70 / 0.15 / 0.15,0.002028890 / -0.653222640 / 0.244338690
solvent_145 / solvent_152 / solvent_757,0.70 / 0.15 / 0.15,0.091296920 / -0.060125550 / 2.522510090
solvent_345 / solvent_391 / solvent_738,0.70 / 0.15 / 0.15,0.121928400 / 0.443804540 / 0.244794260
solvent_108 / solvent_378 / solvent_791,0.70 / 0.15 / 0.15,-0.016059350 / -0.287508250 / -0.044449690
solvent_111 / solvent_205 / solvent_347,0.70 / 0.15 / 0.15,0.080559690 / 0.982970090 / 0.223844620
solvent_155 / solvent_272 / solvent_625,0.70 / 0.15 / 0.15,-0.028807080 / -0.435931110 / -0.003883330
solvent_557 / solvent_576 / solvent_693,0.70 / 0.15 / 0.15,0.071294040 / 0.417906480 / 0.547108970
solvent_13 / solvent_737 / solvent_830,0.70 / 0.15 / 0.15,0.008529920 / 0.444116340 / -0.554035740
solvent_15 / solvent_126 / solvent_152,0.70 / 0.15 / 0.15,0.083906160 / 0.120898750 / 0.725823720
solvent_84 / solvent_621 / solvent_805,0.70 / 0.15 / 0.15,-0.001167680 / 0.114307640 / 0.026754850
solvent_35 / solvent_44 / solvent_155,0.70 / 0.15 / 0.15,0.275930020 / 2.288376800 / -0.036546110
solvent_86 / solvent_176 / solvent_496,0.70 / 0.15 / 0.15,0.010739380 / 0.046402210 / -0.020433560
solvent_139 / solvent_691 / solvent_738,0.70 / 0.15 / 0.15,-0.001620210 / 0.024081950 / -0.098465600
solvent_21 / solvent_663 / solvent_790,0.70 / 0.15 / 0.15,0.136205130 / 0.796380770 / 0.438877300
solvent_49 / solvent_424 / solvent_566,0.70 / 0.15 / 0.15,0.021067470 / 0.628672380 / 0.179248480
solvent_161 / solvent_636 / solvent_696,0.70 / 0.15 / 0.15,0.084407550 / 0.446277870 / -0.194611290
solvent_383 / solvent_640 / solvent_783,0.70 / 0.15 / 0.15,-0.016676280 / 0.006719700 / -0.390509660
solvent_177 / solvent_375 / solvent_536,0.70 / 0.15 / 0.15,-0.033449700 / -0.148226480 / -0.214403570
solvent_384 / solvent_495 / solvent_656,0.70 / 0.15 / 0.15,-0.012797430 / 0.167004450 / -0.052376110
solvent_124 / solvent_203 / solvent_496,0.70 / 0.15 / 0.15,-0.005767010 / -0.064978760 / -0.163801000
solvent_109 / solvent_170 / solvent_695,0.70 / 0.15 / 0.15,-0.013018340 / 0.085446160 / -0.319450520
solvent_296 / solvent_757 / solvent_819,0.70 / 0.15 / 0.15,0.080091650 / 1.208233650 / -0.403089130
solvent_216 / solvent_493 / solvent_796,0.70 / 0.15 / 0.15,0.134894710 / 0.429210140 / 0.408661210
solvent_228 / solvent_479 / solvent_786,0.70 / 0.15 / 0.15,0.017054710 / 0.226008990 / 0.801757020
solvent_145 / solvent_520 / solvent_806,0.70 / 0.15 / 0.15,0.040934560 / 1.229244890 / -0.343224240
solvent_9 / solvent_212 / solvent_809,0.70 / 0.15 / 0.15,-0.006121200 / -0.046535590 / -0.078396190
solvent_95 / solvent_677 / solvent_772,0.70 / 0.15 / 0.15,0.015728570 / 0.027970750 / 0.749813750
solvent_63 / solvent_345 / solvent_795,0.70 / 0.15 / 0.15,0.000713820 / 0.018400730 / -0.029432170
solvent_259 / solvent_522 / solvent_751,0.70 / 0.15 / 0.15,0.046376660 / -0.013645310 / -0.801232610
solvent_12 / solvent_151 / solvent_508,0.70 / 0.15 / 0.15,0.044527860 / 0.767258050 / 0.115381650
solvent_3 / solvent_229 / solvent_780,0.70 / 0.15 / 0.15,0.169562710 / 0.075313580 / 2.973683720
solvent_384 / solvent_544 / solvent_653,0.70 / 0.15 / 0.15,-0.073513330 / -2.936945270 / 0.706762420
solvent_508 / solvent_664 / solvent_740,0.70 / 0.15 / 0.15,0.122957770 / 0.579094270 / 0.708503620
solvent_87 / solvent_260 / solvent_353,0.70 / 0.15 / 0.15,0.057557910 / 0.233282530 / 0.055885460
solvent_102 / solvent_488 / solvent_728,0.70 / 0.15 / 0.15,-0.024888990 / -0.328176670 / 0.050256230
solvent_471 / solvent_496 / solvent_757,0.70 / 0.15 / 0.15,0.055906640 / 0.008693870 / 1.077173620
solvent_166 / solvent_694 / solvent_835,0.70 / 0.15 / 0.15,-0.006483290 / -0.062753350 / 0.036734670
